CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn,ChurnProb,RiskTier,ChurnPred
C02833,Female,58,0,Yes,No,22,Yes,DSL,No,No,Yes,Two year,Yes,45.24,981.77,Bank transfer,0,0,0.0146,Low,0.0
C02834,Female,49,0,No,No,39,Yes,DSL,No internet service,No internet service,No,Two year,Yes,73.24,2813.33,Bank transfer,2,0,0.0362,Low,0.0
C02835,Female,19,0,Yes,No,28,Yes,No,No internet service,No,Yes,Two year,No,28.42,775.51,Electronic check,2,0,0.0289,Low,0.0
C02836,Female,70,1,Yes,No,39,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,76.4,2991.32,Mailed check,4,1,,Unknown,
C02837,Male,45,0,Yes,Yes,69,Yes,Fiber optic,No,No internet service,No,One year,No,105.75,7265.28,Mailed check,0,0,,Unknown,
C02838,Male,55,0,Yes,No,64,Yes,DSL,No,No,No,Month-to-month,Yes,55.06,3501.65,Electronic check,5,1,,Unknown,
C02839,Female,49,0,No,Yes,16,Yes,No,No,No,No internet service,Month-to-month,Yes,23.87,375.7,Bank transfer,1,0,,Unknown,
C02840,Male,55,0,Yes,Yes,69,Yes,No,Yes,Yes,No internet service,Two year,No,32.26,2239.76,Electronic check,1,0,,Unknown,
C02841,Male,38,0,No,No,32,Yes,DSL,No internet service,Yes,No internet service,Two year,No,48.7,1532.47,Electronic check,2,0,,Unknown,
C02842,Male,66,1,Yes,No,51,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,77.61,3944.14,Bank transfer,7,1,,Unknown,
C02843,Female,30,0,No,No,55,Yes,Fiber optic,No,No,Yes,One year,Yes,73.33,4059.86,Credit card,1,0,,Unknown,
C02844,Female,55,0,Yes,No,35,Yes,Fiber optic,No,No,No internet service,Two year,Yes,65.99,2312.34,Electronic check,2,0,,Unknown,
C02845,Female,50,0,Yes,Yes,33,Yes,Fiber optic,No,No,Yes,One year,Yes,81.89,2715.38,Mailed check,2,0,,Unknown,
C02846,Female,46,0,No,No,33,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,59.44,1939.66,Bank transfer,5,1,,Unknown,
C02847,Female,19,0,Yes,Yes,62,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,113.93,7049.99,Mailed check,2,1,,Unknown,
C02848,Female,40,0,No,No,28,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,72.15,2040.16,Mailed check,1,0,,Unknown,
C02849,Female,20,0,Yes,No,20,Yes,Fiber optic,No internet service,No,Yes,Two year,No,80.92,1624.95,Mailed check,2,0,0.0704,Low,0.0
C02850,Male,46,0,Yes,No,26,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,84.42,2206.34,Credit card,0,0,,Unknown,
C02851,Female,57,0,Yes,No,14,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,58.09,826.72,Credit card,2,1,,Unknown,
C02852,Male,47,0,No,No,28,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,95.36,2686.8,Electronic check,1,0,,Unknown,
C02853,Female,61,0,Yes,No,9,Yes,No,No internet service,Yes,Yes,Two year,Yes,28.5,248.34,Electronic check,1,0,,Unknown,
C02854,Female,38,0,Yes,No,7,No,Fiber optic,No internet service,No,No internet service,Two year,Yes,76.25,511.57,Mailed check,0,0,,Unknown,
C02855,Female,35,0,No,No,52,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,18.0,921.63,Bank transfer,1,0,0.02,Low,0.0
C02856,Female,43,0,Yes,No,6,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,79.12,465.97,Bank transfer,3,0,,Unknown,
C02857,Female,31,0,No,Yes,41,Yes,Fiber optic,No,No,Yes,Two year,Yes,80.17,3241.44,Credit card,0,0,,Unknown,
C02858,Female,63,0,No,No,56,Yes,Fiber optic,No,No,No internet service,One year,No,70.34,3948.32,Credit card,3,0,,Unknown,
C02859,Male,64,0,No,No,52,Yes,DSL,Yes,No,No,One year,Yes,70.3,3672.82,Mailed check,1,0,,Unknown,
C02860,Male,41,0,Yes,Yes,32,Yes,No,No,No,No,Month-to-month,Yes,22.78,730.66,Credit card,3,0,,Unknown,
C02861,Female,63,0,Yes,No,14,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,68.01,938.45,Mailed check,2,0,,Unknown,
C02862,Female,19,0,No,Yes,67,Yes,No,No,No,No internet service,Month-to-month,Yes,18.0,1207.54,Credit card,2,0,,Unknown,
C02863,Male,26,0,No,No,60,Yes,Fiber optic,No,No,Yes,Two year,Yes,51.48,3054.21,Mailed check,3,0,,Unknown,
C02864,Female,34,0,Yes,No,44,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,99.02,4320.53,Electronic check,0,0,,Unknown,
C02865,Female,40,0,No,No,7,Yes,DSL,No,No,No,Month-to-month,Yes,41.99,327.44,Bank transfer,3,0,,Unknown,
C02866,Female,31,0,No,No,3,Yes,Fiber optic,No,No,No internet service,Two year,No,54.52,122.28,Electronic check,3,0,,Unknown,
C02867,Male,47,0,Yes,No,23,Yes,Fiber optic,No,No internet service,No,Two year,Yes,72.88,1692.17,Credit card,1,0,,Unknown,
C02868,Female,63,0,Yes,No,12,No,No,No internet service,No,No,One year,No,37.19,473.52,Credit card,5,1,,Unknown,
C02869,Male,44,0,No,No,62,Yes,No,Yes,No internet service,Yes,One year,No,19.4,1201.91,Bank transfer,1,0,,Unknown,
C02870,Male,43,0,No,No,15,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,92.66,1387.79,Mailed check,2,0,,Unknown,
C02871,Female,21,0,No,No,21,Yes,Fiber optic,No,No,No,Month-to-month,Yes,76.91,1617.82,Bank transfer,3,1,,Unknown,
C02872,Female,33,0,Yes,No,70,Yes,DSL,No,Yes,Yes,Two year,Yes,64.23,4452.17,Credit card,2,0,,Unknown,
C02873,Male,64,0,Yes,No,59,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,78.57,4622.3,Electronic check,3,0,,Unknown,
C02874,Male,64,0,Yes,No,16,Yes,No,No,Yes,No,Month-to-month,Yes,28.66,486.28,Electronic check,6,1,0.9962,High,1.0
C02875,Male,23,0,Yes,Yes,28,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,74.5,2087.7,Credit card,0,0,,Unknown,
C02876,Female,19,0,No,No,37,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,118.0,4362.16,Bank transfer,0,0,0.1125,Low,0.0
C02877,Female,65,1,Yes,No,48,Yes,No,No internet service,No,No,Month-to-month,Yes,18.0,864.75,Electronic check,3,0,,Unknown,
C02878,Male,27,0,Yes,No,67,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,63.45,4236.1,Bank transfer,1,0,,Unknown,
C02879,Male,50,0,No,No,62,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,30.64,1874.31,Electronic check,7,1,0.9963,High,1.0
C02880,Female,65,1,Yes,Yes,70,Yes,Fiber optic,No,No,Yes,Month-to-month,No,71.67,5034.63,Credit card,4,1,,Unknown,
C02881,Male,62,0,Yes,No,3,Yes,DSL,No,No,No,One year,Yes,43.14,109.97,Bank transfer,0,0,,Unknown,
C02882,Male,49,0,No,No,17,Yes,Fiber optic,No internet service,Yes,No internet service,One year,Yes,56.94,1011.78,Mailed check,0,0,,Unknown,
C02883,Male,39,0,Yes,Yes,40,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,66.27,2644.04,Mailed check,3,0,,Unknown,
C02884,Female,62,0,No,No,4,Yes,Fiber optic,No,Yes,No,Month-to-month,No,118.0,478.59,Bank transfer,0,0,0.1139,Low,0.0
C02885,Male,57,0,Yes,No,26,Yes,DSL,No,No,Yes,Month-to-month,Yes,75.83,2004.32,Credit card,3,0,,Unknown,
C02886,Male,65,1,Yes,No,11,Yes,DSL,Yes,Yes,No,One year,No,62.42,695.37,Electronic check,3,0,,Unknown,
C02887,Male,47,0,No,Yes,67,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,83.29,5551.77,Mailed check,0,0,,Unknown,
C02888,Male,71,1,Yes,No,5,Yes,Fiber optic,No,No,Yes,Two year,Yes,73.48,354.88,Mailed check,0,0,,Unknown,
C02889,Male,61,0,No,No,11,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,54.95,569.39,Credit card,3,0,,Unknown,
C02890,Male,21,0,Yes,No,14,Yes,No,No internet service,Yes,Yes,Two year,No,27.97,386.73,Electronic check,1,0,,Unknown,
C02891,Male,34,0,No,Yes,11,Yes,DSL,No internet service,No,No,Month-to-month,Yes,64.63,689.43,Electronic check,2,1,0.3121,Medium,0.0
C02892,Male,63,0,Yes,Yes,41,No,Fiber optic,No internet service,Yes,Yes,One year,No,85.06,3482.24,Credit card,3,0,,Unknown,
C02893,Male,24,0,No,No,26,Yes,Fiber optic,Yes,No,No,One year,No,99.8,2621.53,Bank transfer,0,0,,Unknown,
C02894,Female,58,0,No,Yes,65,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,59.95,3930.06,Credit card,6,1,,Unknown,
C02895,Male,37,0,No,Yes,19,Yes,No,Yes,No,No,Month-to-month,Yes,18.0,305.92,Credit card,1,0,,Unknown,
C02896,Female,29,0,Yes,No,39,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,54.61,2093.19,Electronic check,2,0,,Unknown,
C02897,Female,48,0,No,No,47,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,60.15,2827.47,Credit card,1,1,,Unknown,
C02898,Female,71,1,No,No,45,Yes,Fiber optic,Yes,No,Yes,Two year,No,100.04,4496.95,Credit card,2,0,,Unknown,
C02899,Female,69,1,Yes,Yes,57,Yes,Fiber optic,Yes,No,No internet service,One year,No,72.95,4130.33,Electronic check,0,0,0.017,Low,0.0
C02900,Female,41,0,No,No,15,Yes,DSL,No internet service,No,No,One year,Yes,43.01,639.43,Bank transfer,1,0,,Unknown,
C02901,Male,18,0,Yes,No,37,Yes,DSL,Yes,No,No internet service,Month-to-month,No,46.53,1719.98,Mailed check,1,0,,Unknown,
C02902,Male,68,1,Yes,No,57,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,60.17,3421.46,Electronic check,0,0,,Unknown,
C02903,Male,69,1,No,Yes,62,Yes,Fiber optic,Yes,No,Yes,One year,Yes,73.71,4593.76,Mailed check,2,0,,Unknown,
C02904,Female,52,0,Yes,Yes,44,Yes,DSL,No,No,Yes,Month-to-month,Yes,76.07,3367.12,Electronic check,1,0,,Unknown,
C02905,Female,53,0,Yes,No,47,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,72.4,3398.83,Credit card,2,1,,Unknown,
C02906,Female,48,0,No,Yes,62,Yes,DSL,No,No,Yes,Month-to-month,No,70.12,4371.24,Electronic check,3,0,0.1883,Low,0.0
C02907,Female,18,0,No,No,45,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,46.92,2127.9,Bank transfer,1,0,0.0757,Low,0.0
C02908,Male,27,0,Yes,Yes,68,Yes,Fiber optic,No,No,No internet service,Two year,No,91.67,6234.32,Electronic check,0,0,,Unknown,
C02909,Male,26,0,Yes,Yes,10,Yes,DSL,No,Yes,No,Month-to-month,No,53.29,479.7,Bank transfer,2,0,,Unknown,
C02910,Male,70,1,Yes,No,25,Yes,DSL,No,No,Yes,Month-to-month,No,62.44,1530.92,Credit card,3,0,0.1938,Low,0.0
C02911,Male,20,0,No,No,8,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,No,47.93,373.58,Credit card,5,1,,Unknown,
C02912,Female,49,0,Yes,No,7,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,67.8,482.67,Mailed check,1,0,,Unknown,
C02913,Male,38,0,No,No,34,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,99.7,3361.37,Electronic check,1,1,,Unknown,
C02914,Female,18,0,No,Yes,17,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,55.43,962.77,Credit card,7,1,,Unknown,
C02915,Female,70,1,No,No,29,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,86.89,2547.54,Electronic check,1,0,,Unknown,
C02916,Male,19,0,Yes,Yes,32,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,88.26,2832.18,Credit card,0,0,,Unknown,
C02917,Female,66,1,Yes,No,45,Yes,DSL,Yes,No,No internet service,One year,No,49.89,2253.92,Electronic check,0,0,,Unknown,
C02918,Male,62,0,Yes,No,68,Yes,DSL,Yes,No,No internet service,Month-to-month,No,64.27,4383.55,Electronic check,0,0,,Unknown,
C02919,Female,63,0,Yes,No,61,Yes,DSL,Yes,No,Yes,One year,Yes,34.06,2084.28,Bank transfer,3,0,,Unknown,
C02920,Female,27,0,Yes,Yes,27,Yes,No,No,No internet service,Yes,Month-to-month,No,31.91,861.74,Mailed check,0,0,,Unknown,
C02921,Male,68,1,No,No,24,Yes,DSL,No,No internet service,No,Month-to-month,No,51.75,1237.7,Bank transfer,3,0,,Unknown,
C02922,Female,52,0,Yes,No,55,Yes,DSL,Yes,No,Yes,Two year,Yes,45.07,2495.86,Bank transfer,3,0,,Unknown,
C02923,Male,40,0,Yes,No,9,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,75.36,694.7,Mailed check,0,0,,Unknown,
C02924,Female,56,0,No,Yes,39,Yes,Fiber optic,No,No,Yes,Month-to-month,No,98.34,3806.04,Credit card,3,0,,Unknown,
C02925,Male,37,0,No,No,31,Yes,No,Yes,Yes,No internet service,Month-to-month,No,25.05,774.38,Bank transfer,1,0,,Unknown,
C02926,Male,33,0,Yes,No,13,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,97.56,1276.8,Electronic check,4,1,,Unknown,
C02927,Male,34,0,No,No,44,Yes,DSL,Yes,Yes,Yes,One year,Yes,54.32,2359.06,Credit card,0,0,0.0147,Low,0.0
C02928,Male,50,0,No,No,23,Yes,Fiber optic,Yes,Yes,Yes,One year,No,86.82,2008.37,Electronic check,2,0,,Unknown,
C02929,Male,52,0,Yes,No,14,No,Fiber optic,Yes,No,Yes,Month-to-month,No,104.3,1455.31,Credit card,1,0,,Unknown,
C02930,Female,31,0,No,No,47,Yes,No,Yes,No,No,Month-to-month,No,23.97,1164.69,Electronic check,1,0,,Unknown,
C02931,Female,31,0,Yes,No,13,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,84.13,1107.29,Mailed check,2,0,,Unknown,
C02932,Female,71,1,Yes,Yes,48,No,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,78.22,3755.33,Mailed check,1,0,,Unknown,
C02933,Male,47,0,Yes,Yes,12,Yes,DSL,Yes,No,No internet service,Two year,No,43.62,531.37,Mailed check,0,0,,Unknown,
C02934,Male,67,1,Yes,No,31,Yes,No,No,Yes,No,One year,Yes,21.29,661.24,Electronic check,1,0,,Unknown,
C02935,Female,36,0,No,No,58,Yes,Fiber optic,No,No,No,Month-to-month,No,93.55,5393.53,Mailed check,7,1,0.9983,High,1.0
C02936,Male,34,0,No,No,17,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,46.96,796.18,Mailed check,4,1,,Unknown,
C02937,Male,34,0,Yes,Yes,55,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Yes,118.0,6455.81,Electronic check,1,0,0.0279,Low,0.0
C02938,Male,48,0,No,No,52,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,87.13,4523.16,Mailed check,0,0,,Unknown,
C02939,Male,62,0,Yes,No,65,Yes,DSL,Yes,No,Yes,Two year,Yes,59.28,3855.03,Bank transfer,1,0,,Unknown,
C02940,Male,46,0,Yes,No,12,No,Fiber optic,No,No,No internet service,Two year,Yes,91.42,1071.26,Electronic check,0,0,,Unknown,
C02941,Female,34,0,No,No,51,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,76.01,3873.75,Credit card,2,0,,Unknown,
C02942,Male,72,1,Yes,No,67,Yes,DSL,No,No,No internet service,Two year,Yes,66.49,4483.61,Credit card,0,0,,Unknown,
C02943,Female,50,0,No,Yes,55,Yes,No,Yes,Yes,No internet service,Month-to-month,No,18.0,978.06,Credit card,6,1,,Unknown,
C02944,Male,40,0,Yes,No,14,Yes,No,No internet service,No internet service,No,Month-to-month,No,23.9,314.52,Electronic check,2,1,0.1504,Low,0.0
C02945,Male,18,0,No,No,59,No,DSL,Yes,No,Yes,Two year,Yes,53.4,3171.66,Credit card,3,0,,Unknown,
C02946,Female,50,0,Yes,No,8,Yes,Fiber optic,No,No,No internet service,One year,No,84.25,677.41,Mailed check,3,0,,Unknown,
C02947,Female,53,0,Yes,Yes,42,Yes,No,No,No,No,Month-to-month,Yes,24.46,1025.54,Mailed check,5,1,0.9874,High,1.0
C02948,Male,70,1,No,No,36,Yes,Fiber optic,No internet service,No,No,Two year,No,90.99,3285.27,Mailed check,2,0,0.0926,Low,0.0
C02949,Male,31,0,No,Yes,38,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,23.96,912.82,Bank transfer,1,1,,Unknown,
C02950,Female,27,0,Yes,No,37,Yes,DSL,No internet service,Yes,Yes,One year,Yes,55.51,2037.51,Electronic check,2,0,,Unknown,
C02951,Male,74,1,No,No,3,Yes,Fiber optic,No,Yes,Yes,Two year,No,81.8,221.46,Credit card,2,0,0.2038,Low,0.0
C02952,Female,49,0,Yes,No,37,Yes,Fiber optic,No,No,Yes,Two year,No,63.01,2366.52,Electronic check,3,0,,Unknown,
C02953,Male,19,0,Yes,No,67,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,103.45,6939.85,Electronic check,3,1,,Unknown,
C02954,Female,24,0,Yes,No,32,Yes,Fiber optic,No,Yes,No,Month-to-month,No,109.77,3542.92,Mailed check,2,1,0.14,Low,0.0
C02955,Male,45,0,No,No,20,Yes,DSL,No internet service,Yes,No,Two year,No,73.43,1462.85,Electronic check,1,0,,Unknown,
C02956,Female,53,0,No,No,71,Yes,DSL,Yes,No,No,Month-to-month,No,47.21,3375.94,Mailed check,2,0,,Unknown,
C02957,Female,31,0,No,No,8,Yes,DSL,Yes,No internet service,No internet service,Two year,No,46.01,351.47,Mailed check,3,0,0.067,Low,0.0
C02958,Male,38,0,No,Yes,35,Yes,DSL,No internet service,No,Yes,Month-to-month,No,38.41,1312.04,Mailed check,6,1,,Unknown,
C02959,Male,59,0,Yes,No,37,No,DSL,Yes,No,No internet service,Month-to-month,No,64.79,2405.85,Electronic check,0,0,,Unknown,
C02960,Female,73,1,Yes,No,34,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,62.62,2146.97,Electronic check,4,1,,Unknown,
C02961,Female,45,0,Yes,No,66,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,72.03,4774.47,Mailed check,2,0,,Unknown,
C02962,Male,41,0,No,No,30,Yes,DSL,No,No,No,Month-to-month,No,57.17,1722.83,Bank transfer,0,0,,Unknown,
C02963,Female,38,0,Yes,No,70,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,48.31,3367.57,Bank transfer,2,0,,Unknown,
C02964,Female,25,0,No,Yes,5,Yes,No,Yes,No,Yes,Two year,No,18.0,96.88,Mailed check,6,1,,Unknown,
C02965,Male,21,0,No,No,53,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,52.4,2783.61,Mailed check,4,1,,Unknown,
C02966,Female,65,1,No,No,43,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes,71.0,3050.69,Mailed check,5,1,0.9857,High,1.0
C02967,Male,20,0,Yes,No,18,Yes,DSL,Yes,Yes,No,Month-to-month,No,56.02,998.54,Credit card,2,0,,Unknown,
C02968,Female,64,0,Yes,Yes,17,Yes,DSL,No,No internet service,Yes,One year,Yes,44.5,733.15,Mailed check,0,0,,Unknown,
C02969,Male,32,0,No,No,52,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,67.28,3501.7,Credit card,1,0,,Unknown,
C02970,Female,57,0,No,No,46,Yes,Fiber optic,No,No,No,Two year,No,105.24,4845.11,Credit card,0,0,,Unknown,
C02971,Female,72,1,Yes,Yes,44,No,Fiber optic,No,No internet service,No,Month-to-month,No,60.72,2641.49,Electronic check,7,1,,Unknown,
C02972,Female,60,0,No,No,4,Yes,Fiber optic,Yes,No,No,Month-to-month,No,100.64,440.62,Mailed check,4,1,0.9959,High,1.0
C02973,Female,59,0,No,Yes,43,Yes,DSL,No,No,No internet service,Month-to-month,Yes,20.14,836.61,Bank transfer,1,0,,Unknown,
C02974,Female,33,0,Yes,No,70,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,33.41,2324.3,Bank transfer,4,1,,Unknown,
C02975,Female,52,0,No,Yes,2,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,29.87,63.85,Electronic check,2,1,,Unknown,
C02976,Female,54,0,Yes,Yes,34,Yes,DSL,No internet service,Yes,Yes,One year,No,49.94,1704.63,Bank transfer,0,0,,Unknown,
C02977,Male,42,0,No,No,36,Yes,No,No internet service,No,No internet service,Month-to-month,No,29.18,1033.06,Mailed check,3,0,,Unknown,
C02978,Male,20,0,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,No,One year,No,109.94,7016.31,Credit card,2,0,,Unknown,
C02979,Male,70,1,Yes,Yes,21,No,DSL,Yes,Yes,No,Month-to-month,Yes,61.93,1297.59,Credit card,0,0,,Unknown,
C02980,Female,29,0,Yes,No,34,Yes,DSL,No,Yes,No,One year,No,55.13,1872.79,Electronic check,2,0,,Unknown,
C02981,Female,73,1,No,Yes,51,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,72.62,3731.1,Electronic check,3,1,0.2979,Low,0.0
C02982,Male,71,1,No,Yes,5,Yes,Fiber optic,No internet service,Yes,No internet service,One year,No,67.88,316.91,Mailed check,4,1,,Unknown,
C02983,Male,19,0,Yes,No,57,Yes,No,No,Yes,Yes,Two year,No,18.0,1026.45,Credit card,1,0,,Unknown,
C02984,Female,60,0,Yes,No,59,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,51.43,3030.1,Credit card,2,0,,Unknown,
C02985,Female,54,0,Yes,No,52,Yes,No,No,Yes,No,Month-to-month,No,25.14,1314.04,Bank transfer,1,0,,Unknown,
C02986,Female,31,0,Yes,No,47,Yes,DSL,Yes,No,Yes,One year,Yes,54.19,2540.52,Credit card,3,0,,Unknown,
C02987,Male,64,0,No,No,54,Yes,DSL,No,No,No internet service,Month-to-month,No,46.28,2519.16,Mailed check,7,1,,Unknown,
C02988,Male,24,0,Yes,No,56,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,113.33,6359.19,Electronic check,1,0,,Unknown,
C02989,Male,32,0,No,No,65,Yes,No,No internet service,No,No,Month-to-month,No,26.26,1732.03,Electronic check,1,0,,Unknown,
C02990,Female,72,1,No,No,31,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,62.35,1934.37,Electronic check,6,1,,Unknown,
C02991,Female,60,0,Yes,No,33,Yes,No,No,Yes,No internet service,Two year,Yes,26.04,857.99,Mailed check,0,0,,Unknown,
C02992,Female,24,0,No,No,46,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,66.99,3072.51,Electronic check,7,1,,Unknown,
C02993,Male,26,0,No,No,14,Yes,No,No internet service,No,No,Month-to-month,Yes,18.09,222.51,Electronic check,0,0,,Unknown,
C02994,Male,32,0,No,No,61,Yes,No,Yes,No,No,Month-to-month,No,18.18,1115.28,Credit card,1,0,,Unknown,
C02995,Female,22,0,No,Yes,55,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,74.21,4089.41,Bank transfer,5,1,,Unknown,
C02996,Female,28,0,Yes,No,45,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes,80.01,3610.47,Electronic check,0,0,0.0116,Low,0.0
C02997,Male,50,0,Yes,No,22,Yes,Fiber optic,No internet service,No internet service,No,One year,No,85.06,1862.57,Electronic check,7,1,,Unknown,
C02998,Female,18,0,No,No,25,Yes,No,Yes,Yes,No,Two year,Yes,23.73,569.05,Mailed check,3,0,,Unknown,
C02999,Female,34,0,Yes,No,31,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,100.47,3097.28,Electronic check,1,1,,Unknown,
C03000,Male,35,0,No,Yes,48,No,DSL,Yes,Yes,No,Month-to-month,No,41.96,2017.47,Electronic check,2,0,0.1352,Low,0.0
C03001,Female,73,1,No,Yes,56,No,No,No,No internet service,No internet service,Month-to-month,No,25.93,1473.01,Credit card,2,0,0.1661,Low,0.0
C03002,Female,73,1,Yes,No,48,No,Fiber optic,No internet service,No,No,One year,Yes,88.06,4194.21,Credit card,3,0,,Unknown,
C03003,Female,66,1,Yes,No,67,Yes,Fiber optic,Yes,No,Yes,One year,No,78.75,5307.41,Mailed check,1,0,,Unknown,
C03004,Male,37,0,Yes,No,69,Yes,Fiber optic,No,No,No internet service,One year,Yes,87.9,6021.91,Credit card,1,0,,Unknown,
C03005,Female,48,0,No,Yes,51,Yes,Fiber optic,No,No,Yes,Two year,Yes,79.11,4070.23,Mailed check,0,0,,Unknown,
C03006,Male,46,0,Yes,Yes,27,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,99.78,2672.39,Credit card,2,0,0.1104,Low,0.0
C03007,Female,67,1,Yes,No,43,Yes,DSL,Yes,No internet service,No,Two year,Yes,54.48,2371.05,Bank transfer,2,0,,Unknown,
C03008,Male,60,0,No,Yes,31,Yes,No,Yes,No,No,Two year,No,39.49,1214.31,Credit card,2,0,,Unknown,
C03009,Female,69,1,No,No,45,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,113.06,5115.13,Electronic check,6,1,0.9982,High,1.0
C03010,Female,49,0,No,No,58,Yes,No,No,No,No internet service,Month-to-month,Yes,28.18,1587.36,Bank transfer,1,1,,Unknown,
C03011,Male,70,1,No,No,27,Yes,DSL,Yes,Yes,No internet service,One year,No,48.5,1320.3,Credit card,1,0,,Unknown,
C03012,Male,60,0,Yes,No,36,Yes,No,Yes,No,No,Month-to-month,No,26.12,959.81,Credit card,1,0,0.0642,Low,0.0
C03013,Male,60,0,No,No,4,No,Fiber optic,No,Yes,No,Month-to-month,Yes,112.21,454.17,Credit card,0,0,,Unknown,
C03014,Female,55,0,No,No,53,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,99.53,5285.99,Credit card,0,0,,Unknown,
