CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure
C04186,Male,57,0,Yes,No,41
C04187,Female,24,0,Yes,No,19
C04188,Female,46,0,Yes,Yes,16
C04189,Male,64,0,No,No,3
C04190,Male,53,0,No,No,64
C04191,Male,60,0,No,Yes,31
C04192,Male,35,0,Yes,No,25
C04193,Female,71,1,No,No,53
C04194,Female,26,0,Yes,No,3
C04195,Female,52,0,Yes,No,41
C04196,Female,42,0,Yes,Yes,36
C04197,Male,19,0,No,Yes,40
C04198,Female,71,1,No,No,9
C04199,Male,58,0,Yes,Yes,68
C04200,Male,30,0,Yes,No,17
C04201,Male,20,0,No,No,49
C04202,Female,56,0,Yes,No,54
C04203,Female,49,0,No,No,25
C04204,Male,20,0,Yes,Yes,10
C04205,Female,74,1,Yes,No,22
C04206,Female,58,0,Yes,No,58
C04207,Male,44,0,No,No,65
C04208,Female,31,0,Yes,No,67
C04209,Female,33,0,Yes,Yes,17
C04210,Male,43,0,No,No,44
C04211,Female,21,0,Yes,Yes,11
C04212,Female,38,0,No,No,51
C04213,Female,30,0,Yes,Yes,30
C04214,Male,24,0,No,No,51
C04215,Male,25,0,Yes,Yes,49
C04216,Female,37,0,No,No,71
C04217,Male,39,0,No,Yes,35
C04218,Male,37,0,No,Yes,25
C04219,Male,57,0,No,Yes,38
C04220,Female,47,0,Yes,Yes,12
C04221,Male,28,0,Yes,No,8
C04222,Female,73,1,No,No,37
C04223,Male,59,0,No,Yes,59
C04224,Male,44,0,No,No,38
C04225,Male,20,0,No,No,56
C04226,Female,70,1,No,Yes,13
C04227,Male,60,0,No,No,32
C04228,Male,44,0,No,No,44
C04229,Female,27,0,No,No,25
C04230,Female,24,0,Yes,No,2
C04231,Male,34,0,No,No,6
C04232,Male,31,0,No,No,66
C04233,Female,29,0,Yes,No,43
C04234,Male,41,0,No,No,19
C04235,Male,20,0,No,No,19
C04236,Male,36,0,Yes,No,3
C04237,Female,67,1,No,No,68
C04238,Male,67,1,Yes,No,8
C04239,Male,18,0,Yes,Yes,54
C04240,Male,56,0,No,Yes,18
C04241,Female,74,1,No,Yes,24
C04242,Female,50,0,No,Yes,20
C04243,Female,40,0,Yes,No,59
C04244,Male,46,0,No,No,3
C04245,Male,30,0,Yes,Yes,26
C04246,Male,40,0,No,No,20
C04247,Female,71,1,Yes,Yes,20
C04248,Female,52,0,No,No,14
C04249,Male,42,0,Yes,No,65
C04250,Female,25,0,Yes,Yes,27
C04251,Female,69,1,Yes,No,30
C04252,Female,27,0,No,No,28
C04253,Male,59,0,No,No,70
C04254,Female,35,0,No,No,25
C04255,Male,33,0,Yes,No,25
C04256,Male,27,0,Yes,Yes,24
C04257,Male,39,0,No,No,24
C04258,Female,56,0,Yes,Yes,7
C04259,Female,41,0,No,No,43
C04260,Male,19,0,No,No,2
C04261,Male,33,0,No,No,17
C04262,Female,27,0,No,No,15
C04263,Female,40,0,Yes,No,21
C04264,Male,69,1,Yes,No,54
C04265,Male,72,1,No,No,43
C04266,Male,74,1,Yes,No,71
C04267,Male,24,0,No,Yes,25
C04268,Female,45,0,No,No,66
C04269,Male,20,0,Yes,No,4
C04270,Female,46,0,No,Yes,36
C04271,Female,50,0,Yes,No,57
C04272,Female,62,0,No,No,38
C04273,Female,37,0,Yes,No,67
C04274,Male,20,0,No,No,23
C04275,Male,43,0,Yes,No,3
C04276,Female,42,0,Yes,No,55
C04277,Female,53,0,Yes,No,5
C04278,Female,23,0,Yes,Yes,55
C04279,Male,52,0,No,No,53
C04280,Female,40,0,Yes,No,60
C04281,Male,60,0,Yes,No,35
C04282,Male,74,1,Yes,No,64
C04283,Female,30,0,Yes,Yes,13
C04284,Male,60,0,Yes,No,31
C04285,Male,25,0,Yes,No,9
C04286,Male,74,1,No,Yes,55
C04287,Male,45,0,No,No,51
C04288,Female,60,0,No,No,58
C04289,Female,62,0,Yes,Yes,55
C04290,Female,52,0,No,No,22
C04291,Male,39,0,No,No,5
C04292,Female,60,0,No,No,66
C04293,Female,45,0,Yes,Yes,35
C04294,Male,55,0,Yes,Yes,7
C04295,Female,52,0,Yes,No,66
C04296,Female,44,0,Yes,No,71
C04297,Female,24,0,No,Yes,32
C04298,Female,34,0,Yes,No,55
C04299,Female,71,1,Yes,Yes,3
C04300,Female,47,0,Yes,No,7
C04301,Female,54,0,Yes,No,20
C04302,Female,32,0,Yes,Yes,47
C04303,Male,58,0,Yes,No,10
C04304,Female,45,0,No,No,3
C04305,Female,30,0,Yes,No,48
C04306,Male,26,0,No,No,55
C04307,Female,40,0,No,Yes,53
C04308,Female,50,0,No,Yes,57
C04309,Female,33,0,No,No,58
C04310,Female,31,0,Yes,No,43
C04311,Male,33,0,No,Yes,37
C04312,Female,34,0,No,No,61
C04313,Female,60,0,No,Yes,25
C04314,Male,46,0,Yes,Yes,7
C04315,Female,44,0,No,No,54
C04316,Male,27,0,Yes,No,20
C04317,Male,49,0,No,No,70
C04318,Female,72,1,Yes,Yes,30
C04319,Female,60,0,Yes,No,61
C04320,Female,43,0,No,Yes,4
C04321,Male,35,0,No,No,47
C04322,Female,38,0,No,No,32
C04323,Male,19,0,No,No,33
C04324,Female,19,0,No,No,19
C04325,Female,62,0,Yes,No,69
C04326,Female,66,1,No,Yes,28
C04327,Male,73,1,Yes,Yes,61
C04328,Female,53,0,Yes,No,31
C04329,Male,70,1,No,Yes,4
C04330,Female,41,0,Yes,Yes,63
C04331,Male,32,0,No,Yes,14
C04332,Female,31,0,Yes,No,20
C04333,Male,31,0,Yes,No,62
C04334,Female,60,0,Yes,No,64
C04335,Female,18,0,No,No,66
C04336,Male,71,1,No,No,31
C04337,Female,62,0,Yes,Yes,54
C04338,Male,39,0,Yes,No,24
C04339,Female,58,0,Yes,No,53
C04340,Male,25,0,Yes,No,36
C04341,Male,42,0,No,No,4
C04342,Male,24,0,No,No,30
C04343,Female,24,0,Yes,Yes,34
C04344,Female,18,0,Yes,No,19
C04345,Female,63,0,No,No,27
C04346,Male,60,0,Yes,Yes,36
C04347,Female,68,1,Yes,Yes,4
C04348,Male,73,1,No,No,11
C04349,Male,72,1,Yes,No,55
C04350,Male,74,1,Yes,No,25
C04351,Male,18,0,Yes,Yes,44
C04352,Female,62,0,No,No,41
C04353,Female,59,0,Yes,Yes,40
C04354,Female,27,0,No,No,30
C04355,Female,25,0,Yes,Yes,35
C04356,Female,73,1,Yes,Yes,59
C04357,Male,68,1,No,No,69
C04358,Male,36,0,Yes,Yes,19
C04359,Female,22,0,Yes,No,48
C04360,Male,37,0,Yes,Yes,69
C04361,Male,18,0,No,No,1
C04362,Female,57,0,Yes,Yes,56
C04363,Male,39,0,No,No,36
C04364,Female,20,0,Yes,Yes,69
C04365,Female,73,1,Yes,No,42
C04366,Female,65,1,Yes,Yes,60
C04367,Female,69,1,Yes,No,12
C04368,Male,74,1,No,No,11
C04369,Male,18,0,Yes,Yes,66
C04370,Female,62,0,No,Yes,38
C04371,Female,62,0,Yes,Yes,40
C04372,Male,62,0,No,Yes,13
C04373,Female,33,0,Yes,No,17
C04374,Female,40,0,No,No,59
C04375,Male,70,1,Yes,No,22
C04376,Female,21,0,No,No,42
C04377,Female,54,0,No,Yes,23
C04378,Female,63,0,No,Yes,19
C04379,Female,63,0,Yes,Yes,12
C04380,Female,52,0,No,Yes,67
C04381,Female,61,0,Yes,No,67
C04382,Male,69,1,Yes,Yes,9
C04383,Female,61,0,No,Yes,26
C04384,Female,24,0,No,Yes,41
C04385,Female,31,0,Yes,No,28
C04386,Female,35,0,No,Yes,52
C04387,Male,37,0,No,No,19
C04388,Male,38,0,Yes,No,5
C04389,Male,30,0,Yes,No,24
C04390,Female,56,0,No,No,43
C04391,Female,24,0,Yes,No,13
C04392,Male,62,0,Yes,No,58
C04393,Female,55,0,Yes,No,1
C04394,Male,72,1,No,No,5
C04395,Male,18,0,Yes,No,37
C04396,Female,34,0,Yes,Yes,37
C04397,Male,69,1,Yes,No,21
C04398,Female,46,0,Yes,No,19
C04399,Female,49,0,No,No,5
C04400,Male,19,0,No,No,48
C04401,Male,61,0,No,No,27
C04402,Male,32,0,No,No,9
C04403,Male,72,1,Yes,No,29
C04404,Female,39,0,No,No,67
C04405,Female,28,0,No,No,19
C04406,Female,51,0,No,Yes,64
C04407,Female,45,0,No,Yes,19
C04408,Female,44,0,Yes,No,14
C04409,Female,72,1,No,Yes,19
C04410,Female,38,0,Yes,Yes,23
C04411,Female,40,0,No,No,9
C04412,Female,53,0,Yes,No,42
C04413,Male,27,0,No,Yes,24
C04414,Male,65,1,No,Yes,51
C04415,Female,31,0,No,No,35
C04416,Male,31,0,Yes,No,32
C04417,Male,18,0,No,No,34
C04418,Male,37,0,No,Yes,12
C04419,Male,51,0,No,No,51
C04420,Female,58,0,No,No,8
C04421,Female,69,1,No,No,52
C04422,Male,62,0,No,No,71
C04423,Female,36,0,Yes,No,55
C04424,Female,65,1,Yes,No,33
C04425,Female,29,0,No,No,23
C04426,Female,29,0,No,No,62
C04427,Male,38,0,Yes,No,19
C04428,Male,48,0,Yes,No,35
C04429,Female,29,0,Yes,No,55
C04430,Female,69,1,No,No,66
C04431,Female,33,0,No,No,66
C04432,Female,40,0,No,No,7
C04433,Female,52,0,Yes,No,64
C04434,Male,42,0,Yes,No,9
C04435,Female,41,0,No,Yes,42
C04436,Male,74,1,Yes,Yes,67
C04437,Male,42,0,Yes,No,47
C04438,Male,24,0,Yes,Yes,68
C04439,Female,59,0,No,No,25
C04440,Male,58,0,No,Yes,23
C04441,Female,30,0,Yes,No,24
C04442,Female,66,1,Yes,No,26
C04443,Female,40,0,No,No,49
C04444,Male,26,0,Yes,No,33
C04445,Female,27,0,Yes,No,53
C04446,Male,58,0,Yes,Yes,30
C04447,Female,30,0,Yes,No,22
C04448,Female,44,0,No,Yes,14
C04449,Male,59,0,No,No,40
C04450,Male,66,1,Yes,No,64
C04451,Male,45,0,No,No,61
C04452,Female,69,1,Yes,No,18
C04453,Female,35,0,No,No,34
C04454,Male,67,1,Yes,Yes,51
C04455,Female,32,0,Yes,No,44
C04456,Male,21,0,No,Yes,5
C04457,Female,59,0,No,No,42
C04458,Male,61,0,No,No,3
C04459,Male,70,1,No,No,9
C04460,Female,70,1,No,No,47
C04461,Male,23,0,No,Yes,8
C04462,Male,53,0,Yes,Yes,25
C04463,Female,58,0,Yes,No,42
C04464,Male,52,0,No,Yes,47
C04465,Female,19,0,No,No,32
C04466,Male,20,0,No,No,7
C04467,Male,56,0,Yes,No,57
C04468,Male,66,1,Yes,No,68
C04469,Female,28,0,Yes,No,64
C04470,Male,20,0,No,No,54
C04471,Male,41,0,Yes,No,29
C04472,Female,35,0,No,No,63
C04473,Male,74,1,Yes,No,35
C04474,Male,70,1,Yes,Yes,10
C04475,Male,49,0,No,No,61
C04476,Male,72,1,Yes,No,23
C04477,Male,31,0,No,No,67
C04478,Female,74,1,Yes,No,27
C04479,Male,43,0,No,No,62
C04480,Male,45,0,No,Yes,39
C04481,Female,20,0,No,Yes,34
C04482,Male,28,0,Yes,No,22
C04483,Female,29,0,Yes,No,60
C04484,Male,45,0,No,No,5
C04485,Female,28,0,No,No,34
C04486,Female,23,0,No,No,27
C04487,Male,52,0,No,No,39
C04488,Female,67,1,No,No,19
C04489,Male,21,0,No,Yes,48
C04490,Female,49,0,No,No,28
C04491,Male,72,1,No,No,14
C04492,Female,41,0,No,Yes,14
C04493,Female,28,0,No,No,50
C04494,Female,22,0,No,Yes,19
C04495,Male,71,1,Yes,No,22
C04496,Female,41,0,Yes,No,45
C04497,Female,23,0,No,Yes,24
C04498,Female,67,1,No,No,28
C04499,Female,63,0,Yes,No,18
C04500,Male,58,0,No,Yes,25
C04501,Female,22,0,No,No,50
C04502,Female,22,0,No,No,38
C04503,Male,30,0,No,No,71
C04504,Female,27,0,Yes,No,55
C04505,Female,48,0,Yes,Yes,2
C04506,Male,40,0,Yes,No,27
C04507,Male,61,0,No,No,21
C04508,Male,23,0,Yes,Yes,42
C04509,Male,59,0,No,No,19
C04510,Female,71,1,No,No,69
C04511,Female,25,0,No,No,22
C04512,Female,55,0,No,No,38
C04513,Female,47,0,No,No,9
C04514,Male,23,0,No,No,65
C04515,Female,34,0,Yes,No,65
C04516,Female,62,0,Yes,Yes,57
C04517,Male,67,1,No,No,25
C04518,Male,38,0,Yes,Yes,5
C04519,Female,24,0,No,Yes,51
C04520,Female,31,0,Yes,Yes,31
C04521,Female,66,1,No,No,71
C04522,Male,50,0,Yes,No,50
C04523,Male,42,0,No,No,39
C04524,Male,18,0,Yes,No,71
C04525,Female,62,0,No,No,57
C04526,Female,44,0,Yes,Yes,33
C04527,Male,49,0,No,Yes,2
C04528,Male,66,1,Yes,Yes,7
C04529,Female,50,0,No,No,32
C04530,Female,70,1,No,Yes,40
C04531,Female,49,0,No,No,3
C04532,Female,37,0,No,No,9
C04533,Female,70,1,No,No,51
C04534,Female,54,0,No,No,54
C04535,Female,61,0,Yes,No,3
C04536,Female,30,0,No,Yes,37
C04537,Male,56,0,Yes,No,6
C04538,Female,49,0,No,Yes,52
C04539,Female,23,0,Yes,No,60
C04540,Male,32,0,Yes,Yes,62
C04541,Female,69,1,No,No,43
C04542,Male,50,0,Yes,No,45
C04543,Male,62,0,Yes,No,66
C04544,Male,27,0,Yes,No,44
C04545,Male,30,0,No,Yes,32
C04546,Female,71,1,Yes,No,54
C04547,Female,41,0,Yes,No,42
C04548,Male,68,1,No,Yes,60
C04549,Female,64,0,No,Yes,38
C04550,Female,37,0,Yes,Yes,62
C04551,Female,72,1,No,Yes,4
C04552,Female,62,0,Yes,No,3
C04553,Female,25,0,No,Yes,8
C04554,Female,23,0,Yes,No,40
C04555,Female,25,0,Yes,Yes,51
C04556,Female,60,0,Yes,No,16
C04557,Male,26,0,No,Yes,12
C04558,Female,34,0,Yes,No,62
C04559,Male,42,0,No,No,54
C04560,Female,25,0,No,No,47
C04561,Female,36,0,No,No,35
C04562,Female,56,0,No,No,30
C04563,Female,73,1,Yes,No,2
C04564,Female,44,0,Yes,No,14
C04565,Female,60,0,Yes,No,64
C04566,Female,48,0,No,Yes,25
C04567,Female,44,0,Yes,Yes,51
C04568,Male,47,0,No,Yes,50
C04569,Female,72,1,No,No,22
C04570,Female,21,0,No,Yes,15
C04571,Female,47,0,No,Yes,50
C04572,Female,20,0,Yes,No,7
C04573,Female,67,1,Yes,No,36
C04574,Male,52,0,No,No,64
C04575,Male,20,0,Yes,No,51
C04576,Male,53,0,No,Yes,55
C04577,Female,42,0,No,No,6
C04578,Female,20,0,Yes,Yes,15
C04579,Female,73,1,Yes,Yes,20
C04580,Female,39,0,Yes,No,21
C04581,Male,19,0,Yes,Yes,14
C04582,Female,52,0,No,No,70
C04583,Female,39,0,No,No,12
C04584,Female,55,0,Yes,Yes,51
C04585,Female,27,0,No,Yes,42
C04586,Male,65,1,Yes,Yes,44
C04587,Female,41,0,No,Yes,16
C04588,Female,41,0,No,No,22
C04589,Female,63,0,Yes,No,44
C04590,Male,49,0,No,Yes,22
C04591,Male,18,0,No,Yes,50
C04592,Male,50,0,Yes,No,3
C04593,Male,54,0,Yes,No,6
C04594,Male,35,0,No,No,52
C04595,Male,28,0,Yes,Yes,44
C04596,Male,21,0,Yes,No,4
C04597,Male,66,1,Yes,Yes,64
C04598,Female,18,0,No,No,1
C04599,Female,51,0,Yes,No,68
C04600,Male,65,1,No,No,52
C04601,Female,38,0,Yes,Yes,71
C04602,Male,29,0,Yes,No,68
C04603,Female,58,0,No,Yes,23
C04604,Male,53,0,Yes,No,54
C04605,Male,18,0,No,Yes,15
C04606,Male,50,0,Yes,No,34
C04607,Male,18,0,No,Yes,18
C04608,Male,40,0,Yes,No,35
C04609,Male,35,0,No,No,62
C04610,Male,65,1,Yes,No,31
C04611,Female,73,1,No,Yes,7
C04612,Female,57,0,Yes,No,24
C04613,Male,59,0,Yes,Yes,56
C04614,Male,19,0,No,No,38
C04615,Female,21,0,Yes,Yes,40
C04616,Female,62,0,Yes,Yes,31
C04617,Female,42,0,No,Yes,21
C04618,Male,46,0,No,Yes,43
C04619,Female,57,0,No,Yes,45
C04620,Female,37,0,No,No,64
C04621,Male,56,0,Yes,Yes,44
C04622,Female,59,0,Yes,No,71
C04623,Male,31,0,No,No,59
C04624,Male,57,0,Yes,No,6
C04625,Female,27,0,Yes,No,28
C04626,Female,35,0,Yes,No,28
C04627,Female,62,0,Yes,No,1
C04628,Male,74,1,Yes,No,13
C04629,Male,21,0,Yes,No,55
C04630,Female,54,0,No,Yes,26
C04631,Female,50,0,No,No,11
C04632,Female,52,0,No,Yes,21
C04633,Female,62,0,Yes,No,20
C04634,Female,21,0,Yes,No,13
C04635,Male,60,0,No,Yes,8
C04636,Male,33,0,Yes,Yes,55
C04637,Male,26,0,Yes,No,59
C04638,Male,43,0,No,Yes,36
C04639,Male,19,0,No,Yes,44
C04640,Female,53,0,Yes,No,66
C04641,Male,50,0,No,No,60
C04642,Female,47,0,No,No,3
C04643,Male,19,0,No,No,68
C04644,Female,61,0,Yes,No,5
C04645,Female,20,0,No,No,2
C04646,Male,32,0,No,No,29
C04647,Male,40,0,Yes,No,53
C04648,Male,58,0,No,No,6
C04649,Female,41,0,No,No,21
C04650,Female,64,0,Yes,Yes,19
C04651,Female,71,1,Yes,Yes,29
C04652,Female,61,0,Yes,Yes,71
C04653,Male,20,0,No,No,24
C04654,Female,61,0,Yes,No,15
C04655,Male,29,0,No,No,9
C04656,Female,68,1,Yes,No,15
C04657,Female,73,1,No,No,10
C04658,Female,22,0,No,No,41
C04659,Female,23,0,No,No,30
C04660,Female,57,0,No,Yes,36
C04661,Female,26,0,Yes,No,60
C04662,Male,73,1,Yes,No,42
C04663,Male,48,0,No,Yes,12
C04664,Female,50,0,Yes,Yes,27
C04665,Male,67,1,No,Yes,23
C04666,Male,30,0,No,Yes,59
C04667,Male,49,0,No,Yes,22
C04668,Female,74,1,Yes,No,10
C04669,Female,19,0,No,No,53
C04670,Female,27,0,Yes,No,31
C04671,Female,26,0,No,Yes,7
C04672,Female,37,0,No,No,49
C04673,Female,25,0,No,No,15
C04674,Male,27,0,No,No,62
C04675,Female,66,1,Yes,No,60
C04676,Female,44,0,No,No,27
C04677,Male,38,0,No,No,40
C04678,Male,41,0,Yes,No,41
C04679,Female,73,1,No,No,47
C04680,Female,46,0,No,Yes,5
C04681,Male,44,0,No,Yes,24
C04682,Male,70,1,No,No,13
C04683,Female,20,0,Yes,Yes,50
C04684,Female,45,0,No,No,5
C04685,Female,60,0,Yes,Yes,37
C04686,Female,47,0,No,No,52
C04687,Female,67,1,Yes,Yes,68
C04688,Female,68,1,No,No,21
C04689,Male,37,0,Yes,No,1
C04690,Male,64,0,Yes,No,52
C04691,Female,31,0,Yes,Yes,1
C04692,Male,31,0,No,No,5
C04693,Female,73,1,Yes,No,71
C04694,Male,18,0,Yes,Yes,62
C04695,Male,38,0,Yes,Yes,51
C04696,Male,53,0,Yes,No,60
C04697,Male,41,0,No,No,6
C04698,Female,66,1,No,No,7
C04699,Female,32,0,Yes,Yes,22
C04700,Female,49,0,Yes,No,2
C04701,Male,25,0,Yes,No,64
C04702,Female,30,0,Yes,No,4
C04703,Male,27,0,Yes,No,39
C04704,Male,60,0,Yes,No,61
C04705,Male,29,0,Yes,No,53
C04706,Male,56,0,Yes,No,17
C04707,Male,37,0,No,No,34
C04708,Male,50,0,Yes,Yes,39
C04709,Male,67,1,No,No,55
C04710,Female,67,1,No,No,31
C04711,Female,18,0,No,Yes,21
C04712,Male,62,0,Yes,No,57
C04713,Male,72,1,No,No,63
C04714,Male,56,0,No,Yes,35
C04715,Female,28,0,No,No,2
C04716,Female,55,0,No,Yes,36
C04717,Male,54,0,Yes,No,64
C04718,Male,55,0,No,No,71
C04719,Male,42,0,No,No,29
C04720,Male,47,0,Yes,No,11
C04721,Male,55,0,Yes,No,41
C04722,Male,44,0,No,No,59
C04723,Female,62,0,Yes,No,68
C04724,Female,58,0,No,No,4
C04725,Female,35,0,Yes,No,21
C04726,Male,52,0,No,No,34
C04727,Male,61,0,Yes,No,7
C04728,Male,45,0,No,No,63
C04729,Male,58,0,No,No,8
C04730,Male,25,0,No,No,48
C04731,Male,40,0,Yes,Yes,66
C04732,Male,58,0,Yes,No,49
C04733,Male,69,1,Yes,Yes,55
C04734,Female,54,0,Yes,No,19
C04735,Female,55,0,No,Yes,59
C04736,Female,37,0,Yes,No,30
C04737,Male,57,0,Yes,Yes,5
C04738,Male,38,0,No,No,27
C04739,Female,20,0,Yes,No,25
C04740,Female,32,0,Yes,No,38
C04741,Female,52,0,No,No,19
C04742,Male,72,1,Yes,No,33
C04743,Female,46,0,No,Yes,31
C04744,Female,67,1,No,No,24
C04745,Female,62,0,Yes,No,50
C04746,Female,49,0,No,No,22
C04747,Male,63,0,No,No,55
C04748,Female,40,0,Yes,No,18
C04749,Female,43,0,No,No,62
C04750,Male,59,0,Yes,No,26
C04751,Male,54,0,No,No,3
C04752,Male,48,0,No,No,11
C04753,Female,42,0,Yes,No,58
C04754,Male,73,1,Yes,No,62
C04755,Female,21,0,Yes,Yes,16
C04756,Female,21,0,No,No,43
C04757,Male,45,0,No,No,41
C04758,Male,19,0,Yes,Yes,10
C04759,Female,37,0,Yes,No,33
C04760,Female,50,0,No,Yes,50
C04761,Male,41,0,Yes,No,69
C04762,Female,29,0,Yes,No,61
C04763,Male,34,0,Yes,Yes,7
C04764,Female,52,0,No,Yes,17
C04765,Female,72,1,Yes,No,32
C04766,Female,62,0,No,Yes,11
C04767,Male,49,0,No,Yes,41
C04768,Male,25,0,Yes,No,1
C04769,Female,31,0,No,No,9
C04770,Female,43,0,Yes,No,4
C04771,Female,32,0,Yes,No,21
C04772,Male,57,0,No,No,55
C04773,Female,38,0,Yes,No,13
C04774,Female,65,1,No,Yes,71
C04775,Male,33,0,No,No,20
C04776,Female,46,0,Yes,No,4
C04777,Male,58,0,No,No,24
C04778,Female,29,0,No,Yes,54
C04779,Female,61,0,Yes,No,8
C04780,Female,51,0,No,No,6
C04781,Male,54,0,No,Yes,61
C04782,Female,43,0,Yes,No,43
C04783,Female,71,1,Yes,Yes,25
C04784,Female,61,0,Yes,No,54
C04785,Male,28,0,Yes,No,60
C04786,Female,49,0,Yes,Yes,26
C04787,Male,69,1,No,No,40
C04788,Female,33,0,No,Yes,1
C04789,Female,48,0,No,No,22
C04790,Female,61,0,Yes,No,43
C04791,Female,33,0,Yes,No,14
C04792,Female,47,0,Yes,Yes,71
C04793,Female,49,0,Yes,No,69
C04794,Female,28,0,No,No,19
C04795,Female,28,0,Yes,No,29
C04796,Male,50,0,No,No,14
C04797,Male,28,0,Yes,No,36
C04798,Female,72,1,No,No,9
C04799,Male,47,0,No,No,28
C04800,Female,58,0,No,No,40
C04801,Male,40,0,No,Yes,44
C04802,Male,35,0,No,No,43
C04803,Female,45,0,No,No,16
C04804,Female,58,0,Yes,No,57
C04805,Male,40,0,Yes,No,50
C04806,Male,34,0,No,No,54
C04807,Female,26,0,Yes,Yes,34
C04808,Male,48,0,No,No,64
C04809,Male,56,0,Yes,No,28
C04810,Female,48,0,No,Yes,58
C04811,Female,32,0,Yes,Yes,15
C04812,Female,32,0,No,Yes,18
C04813,Female,39,0,Yes,No,38
C04814,Female,37,0,Yes,No,40
C04815,Female,29,0,No,Yes,53
C04816,Male,71,1,Yes,No,22
C04817,Male,36,0,Yes,No,62
C04818,Male,32,0,No,No,24
C04819,Female,52,0,No,No,38
C04820,Female,63,0,Yes,No,67
C04821,Male,44,0,No,No,39
C04822,Female,56,0,Yes,No,49
C04823,Male,23,0,Yes,No,65
C04824,Female,48,0,No,No,70
C04825,Male,21,0,Yes,No,36
C04826,Male,25,0,Yes,No,30
C04827,Male,51,0,Yes,No,14
C04828,Male,29,0,No,Yes,39
C04829,Female,20,0,No,No,66
C04830,Male,28,0,Yes,Yes,35
C04831,Male,62,0,No,Yes,25
C04832,Female,51,0,No,No,8
C04833,Male,39,0,Yes,Yes,28
C04834,Female,73,1,No,No,17
C04835,Female,39,0,Yes,No,70
C04836,Female,68,1,Yes,No,38
C04837,Female,37,0,Yes,No,10
C04838,Male,19,0,Yes,Yes,5
C04839,Female,24,0,No,Yes,61
C04840,Female,33,0,No,No,67
C04841,Female,28,0,No,Yes,55
C04842,Female,26,0,Yes,No,9
C04843,Male,39,0,Yes,Yes,7
C04844,Male,73,1,Yes,No,15
C04845,Female,29,0,Yes,Yes,54
C04846,Female,31,0,No,No,55
C04847,Male,74,1,No,Yes,60
C04848,Male,29,0,No,No,7
C04849,Male,65,1,No,Yes,11
C04850,Male,53,0,Yes,Yes,64
C04851,Male,70,1,Yes,Yes,66
C04852,Female,49,0,Yes,No,52
C04853,Female,51,0,No,No,8
C04854,Female,30,0,Yes,No,5
C04855,Male,50,0,Yes,No,4
C04856,Female,56,0,No,No,50
C04857,Female,74,1,Yes,Yes,61
C04858,Female,23,0,No,No,45
C04859,Male,26,0,Yes,No,19
C04860,Male,19,0,No,Yes,54
C04861,Male,63,0,Yes,Yes,5
C04862,Female,22,0,No,No,59
C04863,Male,70,1,No,Yes,64
C04864,Female,38,0,Yes,Yes,52
C04865,Male,34,0,No,No,63
C04866,Female,73,1,No,Yes,42
C04867,Male,59,0,No,No,34
C04868,Male,49,0,No,No,23
C04869,Female,68,1,No,No,66
C04870,Female,61,0,Yes,No,50
C04871,Female,54,0,Yes,No,14
C04872,Male,36,0,Yes,No,68
C04873,Male,74,1,No,No,5
C04874,Male,59,0,No,No,42
C04875,Female,71,1,No,No,14
C04876,Male,73,1,Yes,No,48
C04877,Male,49,0,No,No,30
C04878,Female,38,0,No,Yes,32
C04879,Male,71,1,Yes,Yes,48
C04880,Male,74,1,No,No,54
C04881,Male,24,0,Yes,No,27
C04882,Female,54,0,No,No,71
C04883,Male,52,0,Yes,No,36
C04884,Male,60,0,No,Yes,12
C04885,Male,73,1,Yes,No,1
C04886,Female,32,0,Yes,No,15
C04887,Female,73,1,No,No,50
C04888,Male,54,0,No,No,39
C04889,Male,22,0,Yes,No,24
C04890,Male,47,0,Yes,No,35
C04891,Female,25,0,No,No,60
C04892,Male,72,1,No,No,41
C04893,Male,61,0,Yes,No,5
C04894,Male,69,1,Yes,Yes,4
C04895,Female,52,0,Yes,Yes,35
C04896,Female,40,0,No,No,29
C04897,Female,42,0,No,No,61
C04898,Male,71,1,No,No,42
C04899,Male,26,0,Yes,No,54
C04900,Male,68,1,No,No,42
C04901,Male,42,0,Yes,No,25
C04902,Female,51,0,No,No,47
C04903,Female,56,0,Yes,No,45
C04904,Male,22,0,Yes,No,52
C04905,Female,26,0,Yes,No,14
C04906,Male,27,0,Yes,No,46
C04907,Female,62,0,Yes,No,21
C04908,Female,22,0,No,Yes,57
C04909,Male,52,0,No,No,57
C04910,Female,24,0,No,No,45
C04911,Female,61,0,No,Yes,68
C04912,Male,73,1,Yes,No,39
C04913,Male,41,0,No,Yes,2
C04914,Female,30,0,Yes,No,44
C04915,Male,43,0,Yes,No,56
C04916,Male,57,0,Yes,Yes,8
C04917,Female,59,0,Yes,No,8
C04918,Female,54,0,No,No,20
C04919,Female,51,0,Yes,No,60
C04920,Male,53,0,Yes,No,38
C04921,Female,30,0,No,Yes,70
C04922,Male,29,0,Yes,Yes,62
C04923,Female,71,1,No,No,40
C04924,Female,51,0,Yes,No,49
C04925,Male,67,1,No,No,24
C04926,Female,53,0,No,Yes,7
C04927,Female,43,0,Yes,No,29
C04928,Female,50,0,No,No,43
C04929,Male,57,0,Yes,No,13
C04930,Female,28,0,Yes,Yes,16
C04931,Male,44,0,No,No,2
C04932,Male,59,0,No,No,53
C04933,Male,22,0,Yes,Yes,64
C04934,Female,22,0,Yes,No,59
