CustomerID,PhoneService,InternetService,OnlineBackup,TechSupport,StreamingTV,Contract,PaperlessBilling
C04068,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,No
C04069,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C04070,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C04071,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes
C04072,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C04073,No,No,No,No,Yes,Month-to-month,No
C04074,Yes,DSL,No,No,No,Month-to-month,No
C04075,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C04076,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes
C04077,No,DSL,No,No,No internet service,One year,Yes
C04078,Yes,Fiber optic,No,Yes,Yes,One year,Yes
C04079,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C04080,Yes,DSL,Yes,No internet service,No,Two year,Yes
C04081,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes
C04082,Yes,DSL,No,Yes,No internet service,One year,Yes
C04083,Yes,Fiber optic,No,Yes,Yes,Two year,No
C04084,Yes,Fiber optic,Yes,No,Yes,Two year,Yes
C04085,Yes,DSL,No,No internet service,Yes,Month-to-month,No
C04086,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C04087,Yes,Fiber optic,No,No,Yes,Two year,No
C04088,Yes,No,No internet service,Yes,No,One year,No
C04089,Yes,DSL,No,No internet service,No internet service,Two year,No
C04090,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No
C04091,Yes,DSL,No,No,Yes,Two year,Yes
C04092,Yes,DSL,Yes,Yes,Yes,Two year,Yes
C04093,Yes,DSL,No internet service,No,No,One year,No
C04094,Yes,Fiber optic,No internet service,No,Yes,Two year,No
C04095,Yes,DSL,No,No,No,Month-to-month,No
C04096,No,No,Yes,No,No,Month-to-month,No
C04097,Yes,Fiber optic,No,Yes,No internet service,One year,No
C04098,Yes,No,Yes,Yes,Yes,One year,No
C04099,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C04100,Yes,DSL,No,No,Yes,Month-to-month,No
C04101,Yes,Fiber optic,Yes,Yes,No,One year,No
C04102,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C04103,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes
C04104,No,No,No,No internet service,Yes,Two year,No
C04105,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C04106,Yes,No,No,No,No internet service,Two year,Yes
C04107,Yes,DSL,No,No,No internet service,Month-to-month,No
C04108,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C04109,Yes,Fiber optic,No,No,No internet service,Two year,Yes
C04110,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C04111,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C04112,Yes,Fiber optic,Yes,No,No,Two year,Yes
C04113,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C04114,Yes,DSL,No,No,No,Month-to-month,Yes
C04115,Yes,DSL,Yes,Yes,No,Month-to-month,Yes
C04116,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C04117,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Yes
C04118,No,Fiber optic,No,No,No,Two year,Yes
C04119,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C04120,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes
C04121,Yes,No,No,No internet service,No,One year,Yes
C04122,Yes,No,No,No,No,Month-to-month,No
C04123,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes
C04124,Yes,Fiber optic,Yes,No,No,Two year,Yes
C04125,Yes,DSL,Yes,No internet service,Yes,One year,Yes
C04126,Yes,Fiber optic,No internet service,No,Yes,One year,No
C04127,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C04128,Yes,DSL,Yes,Yes,Yes,Two year,No
C04129,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,No
C04130,No,Fiber optic,No,No,No internet service,Month-to-month,Yes
C04131,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C04132,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes
C04133,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes
C04134,Yes,DSL,No,No,Yes,One year,No
C04135,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C04136,Yes,DSL,No,No,No,Month-to-month,No
C04137,Yes,Fiber optic,Yes,No,No,Two year,Yes
C04138,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C04139,No,DSL,No internet service,No,Yes,One year,Yes
C04140,Yes,No,Yes,No internet service,No internet service,Two year,No
C04141,Yes,No,No,Yes,Yes,Two year,No
C04142,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes
C04143,Yes,No,No,No,No,One year,Yes
C04144,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No
C04145,Yes,DSL,No internet service,No,No internet service,Two year,Yes
C04146,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04147,Yes,DSL,Yes,No internet service,No internet service,One year,Yes
C04148,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes
C04149,Yes,No,Yes,No internet service,No internet service,Two year,Yes
C04150,No,Fiber optic,Yes,No,Yes,Month-to-month,No
C04151,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes
C04152,No,DSL,Yes,No internet service,No,Two year,Yes
C04153,Yes,No,No,No,No,Month-to-month,Yes
C04154,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes
C04155,No,No,Yes,No,Yes,Month-to-month,Yes
C04156,Yes,DSL,No internet service,Yes,No,Two year,No
C04157,Yes,Fiber optic,No internet service,Yes,Yes,One year,No
C04158,Yes,DSL,Yes,Yes,No,One year,No
C04159,Yes,DSL,No,No,Yes,Two year,Yes
C04160,Yes,DSL,Yes,No internet service,Yes,Two year,No
C04161,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes
C04162,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes
C04163,Yes,DSL,No,Yes,Yes,One year,Yes
C04164,Yes,Fiber optic,No,No,Yes,One year,No
C04165,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C04166,Yes,DSL,Yes,No,No,Two year,Yes
C04167,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C04168,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C04169,Yes,No,Yes,No,Yes,Month-to-month,Yes
C04170,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes
C04171,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C04172,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes
C04173,Yes,No,Yes,Yes,Yes,Month-to-month,Yes
C04174,No,No,No internet service,No,No,Two year,Yes
C04175,No,Fiber optic,Yes,No,No,Month-to-month,Yes
C04176,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C04177,Yes,No,Yes,No,Yes,Two year,Yes
C04178,Yes,Fiber optic,No internet service,No,No internet service,One year,Yes
C04179,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Yes
C04180,Yes,No,No,Yes,No,Month-to-month,Yes
C04181,Yes,No,No,No,No,One year,Yes
C04182,Yes,DSL,No,No,No internet service,Month-to-month,No
C04183,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No
C04184,Yes,No,Yes,No,Yes,Month-to-month,Yes
C04185,Yes,DSL,Yes,No,No,Two year,No
C04186,No,Fiber optic,No,Yes,Yes,One year,Yes
C04187,Yes,DSL,No,Yes,No internet service,One year,Yes
C04188,Yes,DSL,No internet service,Yes,No,Month-to-month,No
C04189,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No
C04190,No,No,No internet service,No,Yes,Two year,Yes
C04191,Yes,Fiber optic,Yes,Yes,Yes,One year,No
C04192,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,No
C04193,Yes,DSL,No,Yes,No,One year,No
C04194,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes
C04195,Yes,No,Yes,No,Yes,Month-to-month,Yes
C04196,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No
C04197,Yes,No,Yes,No internet service,No,Two year,Yes
C04198,Yes,No,No internet service,No,Yes,One year,No
C04199,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes
C04200,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No
C04201,Yes,No,No internet service,No,Yes,Two year,Yes
C04202,Yes,DSL,Yes,No,No,Month-to-month,No
C04203,Yes,No,No,No,Yes,Month-to-month,Yes
C04204,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Yes
C04205,Yes,DSL,Yes,No,Yes,Two year,Yes
C04206,Yes,Fiber optic,No,No,No,Month-to-month,No
C04207,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes
C04208,Yes,Fiber optic,Yes,Yes,No,One year,Yes
C04209,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No
C04210,Yes,DSL,Yes,No,Yes,One year,Yes
C04211,Yes,Fiber optic,No,No,Yes,One year,Yes
C04212,Yes,Fiber optic,No,No,Yes,One year,No
C04213,Yes,No,No,No,No,Month-to-month,Yes
C04214,Yes,No,No,No,No,Two year,No
C04215,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes
C04216,Yes,No,No internet service,No internet service,No internet service,One year,No
C04217,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C04218,Yes,DSL,No internet service,No internet service,Yes,Two year,Yes
C04219,No,DSL,No,No,Yes,Month-to-month,No
C04220,Yes,No,No internet service,No internet service,No,Month-to-month,No
C04221,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes
C04222,Yes,No,No,No,No internet service,Month-to-month,Yes
C04223,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C04224,Yes,DSL,Yes,Yes,Yes,One year,Yes
C04225,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C04226,Yes,Fiber optic,No,No,No,Month-to-month,No
C04227,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes
C04228,No,No,Yes,No,No,Month-to-month,No
C04229,Yes,Fiber optic,No internet service,Yes,No,One year,No
C04230,Yes,Fiber optic,Yes,Yes,Yes,Two year,No
C04231,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04232,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes
C04233,Yes,No,Yes,No,No internet service,Month-to-month,Yes
C04234,Yes,DSL,No,No,No internet service,One year,No
C04235,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C04236,Yes,Fiber optic,No internet service,No internet service,No,Two year,Yes
C04237,Yes,DSL,No internet service,Yes,No,One year,No
C04238,Yes,Fiber optic,No,No internet service,No,One year,Yes
C04239,Yes,Fiber optic,No internet service,No,No,Two year,No
C04240,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C04241,Yes,Fiber optic,Yes,No internet service,Yes,One year,Yes
C04242,Yes,DSL,No,No internet service,Yes,One year,Yes
C04243,Yes,DSL,No,No,No,One year,Yes
C04244,Yes,Fiber optic,Yes,No,Yes,One year,No
C04245,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C04246,Yes,Fiber optic,Yes,Yes,Yes,Two year,No
C04247,Yes,DSL,Yes,No,No,One year,No
C04248,Yes,DSL,No internet service,No,Yes,One year,Yes
C04249,Yes,Fiber optic,No,No,No,Two year,No
C04250,Yes,No,No,Yes,No internet service,Month-to-month,Yes
C04251,No,Fiber optic,No,No,No,Two year,No
C04252,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C04253,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C04254,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No
C04255,Yes,No,No internet service,Yes,No,Month-to-month,Yes
C04256,Yes,DSL,Yes,No internet service,Yes,One year,No
C04257,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C04258,No,DSL,No,Yes,No,One year,Yes
C04259,No,DSL,No,Yes,No internet service,Two year,Yes
C04260,Yes,DSL,Yes,Yes,Yes,One year,No
C04261,Yes,DSL,No,No internet service,No internet service,Month-to-month,No
C04262,Yes,DSL,No internet service,Yes,No,Two year,No
C04263,Yes,DSL,Yes,No,No,One year,Yes
C04264,Yes,DSL,Yes,No,No,Two year,Yes
C04265,No,DSL,No,Yes,Yes,Month-to-month,No
C04266,No,DSL,No,No,Yes,One year,No
C04267,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes
C04268,Yes,No,No,No internet service,No,Month-to-month,Yes
C04269,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C04270,Yes,DSL,No,No internet service,No internet service,One year,Yes
C04271,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C04272,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C04273,Yes,DSL,Yes,No,No,One year,No
C04274,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes
C04275,Yes,DSL,No,No,Yes,Month-to-month,Yes
C04276,Yes,Fiber optic,No,No,Yes,Two year,Yes
C04277,Yes,Fiber optic,No,No,Yes,Two year,Yes
C04278,Yes,Fiber optic,No,No internet service,No internet service,Two year,No
C04279,Yes,DSL,No internet service,No,No,One year,Yes
C04280,Yes,DSL,No,Yes,No,Month-to-month,No
C04281,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes
C04282,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C04283,Yes,Fiber optic,Yes,Yes,No internet service,Two year,No
C04284,Yes,No,Yes,No,No,Month-to-month,Yes
C04285,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes
C04286,Yes,DSL,Yes,No,No internet service,One year,Yes
C04287,Yes,Fiber optic,No,No,Yes,One year,No
C04288,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C04289,No,Fiber optic,Yes,Yes,Yes,Two year,No
C04290,Yes,Fiber optic,Yes,No,No internet service,One year,No
C04291,Yes,DSL,Yes,Yes,No internet service,Two year,No
C04292,Yes,DSL,No,Yes,Yes,Month-to-month,Yes
C04293,Yes,Fiber optic,No,No,No internet service,Month-to-month,No
C04294,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C04295,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes
C04296,No,DSL,No internet service,No,No,Month-to-month,Yes
C04297,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C04298,No,No,No,No,Yes,Month-to-month,Yes
C04299,Yes,No,No,No,Yes,Month-to-month,Yes
C04300,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C04301,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No
C04302,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C04303,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes
C04304,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes
C04305,Yes,DSL,No,Yes,No,Two year,No
C04306,Yes,No,No,No,Yes,Month-to-month,No
C04307,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes
C04308,Yes,DSL,No,No,No,Month-to-month,Yes
C04309,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes
C04310,Yes,DSL,Yes,No,No,Month-to-month,Yes
C04311,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes
C04312,Yes,Fiber optic,Yes,Yes,No internet service,Two year,No
C04313,Yes,No,No internet service,Yes,No,Two year,No
C04314,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes
C04315,Yes,No,No,No,No,Month-to-month,Yes
C04316,Yes,DSL,Yes,No internet service,Yes,One year,Yes
C04317,Yes,Fiber optic,No,Yes,Yes,One year,Yes
C04318,Yes,No,No,No,Yes,Month-to-month,Yes
C04319,Yes,DSL,Yes,Yes,Yes,Month-to-month,No
C04320,Yes,No,No,No,Yes,Month-to-month,No
C04321,Yes,No,No,Yes,Yes,Month-to-month,No
C04322,Yes,Fiber optic,No,No,No,Month-to-month,Yes
C04323,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes
C04324,Yes,DSL,No,No internet service,No,One year,Yes
C04325,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C04326,Yes,No,No,Yes,No,Month-to-month,Yes
C04327,Yes,DSL,No internet service,No,No,Month-to-month,Yes
C04328,Yes,DSL,Yes,No,No,One year,Yes
C04329,Yes,DSL,No internet service,No,Yes,Month-to-month,No
C04330,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No
C04331,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C04332,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No
C04333,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No
C04334,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes
C04335,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C04336,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes
C04337,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C04338,Yes,DSL,No,No,No internet service,Month-to-month,Yes
C04339,No,No,No internet service,No,No internet service,Month-to-month,No
C04340,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes
C04341,Yes,DSL,No,No,Yes,One year,No
C04342,Yes,Fiber optic,Yes,No,No internet service,One year,Yes
C04343,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C04344,Yes,DSL,No internet service,No internet service,Yes,Two year,Yes
C04345,Yes,Fiber optic,Yes,No,No,One year,Yes
C04346,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes
C04347,No,No,No internet service,No,No internet service,One year,Yes
C04348,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No
C04349,Yes,No,No internet service,No,No,Two year,Yes
C04350,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04351,Yes,No,Yes,No,Yes,Two year,No
C04352,Yes,Fiber optic,No,Yes,Yes,Two year,Yes
C04353,No,DSL,No,No,Yes,Month-to-month,No
C04354,Yes,No,No,No internet service,Yes,Two year,Yes
C04355,Yes,No,No,No internet service,No,Month-to-month,Yes
C04356,Yes,No,Yes,No,Yes,One year,Yes
C04357,Yes,No,No internet service,No,No,Month-to-month,Yes
C04358,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes
C04359,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C04360,Yes,No,No,No,No,One year,Yes
C04361,Yes,DSL,No,Yes,Yes,One year,No
C04362,No,No,No,No,No,Month-to-month,No
C04363,Yes,No,No,No internet service,Yes,Month-to-month,No
C04364,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04365,Yes,Fiber optic,No internet service,Yes,No,One year,Yes
C04366,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04367,Yes,No,No,No,Yes,Month-to-month,Yes
C04368,No,DSL,No internet service,Yes,No internet service,Two year,Yes
C04369,Yes,DSL,Yes,No,No,Two year,No
C04370,Yes,Fiber optic,No,Yes,No,Month-to-month,No
C04371,Yes,No,Yes,No internet service,No,Month-to-month,Yes
C04372,Yes,Fiber optic,No,No,No internet service,One year,No
C04373,Yes,Fiber optic,No internet service,No,No,Month-to-month,No
C04374,Yes,DSL,No,No internet service,No,Month-to-month,Yes
C04375,Yes,Fiber optic,No,No,No,Two year,No
C04376,Yes,No,No,No,No,Month-to-month,Yes
C04377,Yes,Fiber optic,Yes,No,No,Month-to-month,No
C04378,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes
C04379,Yes,Fiber optic,Yes,No,No,Two year,No
C04380,Yes,Fiber optic,Yes,No,No,Two year,No
C04381,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes
C04382,Yes,Fiber optic,No internet service,No,Yes,One year,No
C04383,Yes,Fiber optic,No,No,No,Two year,Yes
C04384,Yes,Fiber optic,No,No,No,One year,Yes
C04385,Yes,Fiber optic,No,No,No,Month-to-month,No
C04386,Yes,No,Yes,No,No,Month-to-month,Yes
C04387,Yes,DSL,Yes,No,No,Two year,No
C04388,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C04389,Yes,Fiber optic,No,No internet service,No,Month-to-month,No
C04390,Yes,No,Yes,No,Yes,One year,No
C04391,Yes,Fiber optic,No,No internet service,Yes,One year,No
C04392,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes
C04393,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes
C04394,No,DSL,No internet service,No,Yes,One year,Yes
C04395,Yes,No,Yes,No,Yes,Month-to-month,Yes
C04396,Yes,Fiber optic,No,No,Yes,Month-to-month,No
C04397,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
C04398,Yes,No,No internet service,No,Yes,Month-to-month,Yes
C04399,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes
C04400,Yes,DSL,Yes,Yes,No internet service,Two year,Yes
C04401,Yes,DSL,Yes,No,No,Month-to-month,Yes
C04402,Yes,DSL,Yes,No,Yes,Month-to-month,Yes
C04403,Yes,No,Yes,No,No internet service,Month-to-month,No
C04404,Yes,No,Yes,No,No internet service,Month-to-month,Yes
C04405,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No
C04406,Yes,No,Yes,Yes,Yes,Two year,No
C04407,Yes,DSL,Yes,No,Yes,One year,Yes
C04408,Yes,DSL,No,Yes,No,Month-to-month,No
C04409,Yes,DSL,Yes,Yes,No,Month-to-month,No
C04410,Yes,No,No,No internet service,No,Month-to-month,No
C04411,Yes,DSL,No internet service,Yes,No,Month-to-month,No
C04412,Yes,DSL,No,No,Yes,Month-to-month,Yes
C04413,Yes,DSL,Yes,No,Yes,Month-to-month,No
C04414,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No
C04415,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No
