CustomerID,MonthlyCharges,TotalCharges,PaymentMethod,NumComplaints,Churn
C03858,18.0,58.09,Mailed check,3,0
C03859,68.8,1643.78,Electronic check,3,1
C03860,72.69,2346.46,Bank transfer,3,0
C03861,58.09,2280.16,Bank transfer,3,0
C03862,111.79,5127.55,Credit card,0,0
C03863,66.01,1211.58,Credit card,2,0
C03864,46.23,2029.35,Credit card,3,0
C03865,95.26,4273.37,Mailed check,3,1
C03866,25.74,1421.61,Electronic check,1,0
C03867,29.94,1121.84,Mailed check,0,0
C03868,27.72,1615.12,Electronic check,4,1
C03869,47.31,742.2,Credit card,0,0
C03870,18.0,926.57,Bank transfer,1,0
C03871,45.74,172.69,Credit card,2,0
C03872,45.18,380.44,Electronic check,3,0
C03873,83.46,5166.77,Electronic check,1,0
C03874,55.98,1899.66,Electronic check,2,0
C03875,83.88,3771.99,Mailed check,0,0
C03876,46.16,1988.36,Bank transfer,2,0
C03877,87.19,4360.28,Credit card,1,0
C03878,59.86,1058.38,Mailed check,1,0
C03879,49.12,676.63,Bank transfer,0,0
C03880,27.29,122.26,Electronic check,3,1
C03881,102.02,6343.99,Electronic check,0,0
C03882,44.16,730.06,Mailed check,2,0
C03883,60.06,2458.26,Credit card,3,0
C03884,27.32,917.95,Electronic check,2,0
C03885,94.4,1159.78,Electronic check,3,1
C03886,55.83,1703.53,Mailed check,3,0
C03887,23.6,160.31,Mailed check,2,0
C03888,84.14,1089.37,Electronic check,2,0
C03889,52.34,550.37,Mailed check,1,1
C03890,50.44,2950.44,Electronic check,1,0
C03891,44.82,1824.88,Bank transfer,1,1
C03892,35.42,2291.41,Credit card,3,0
C03893,23.85,734.3,Bank transfer,0,0
C03894,91.03,1357.12,Bank transfer,1,0
C03895,85.96,3772.9,Bank transfer,1,0
C03896,25.31,1666.07,Electronic check,0,0
C03897,93.93,3547.37,Mailed check,1,0
C03898,72.0,156.5,Electronic check,2,0
C03899,29.33,640.72,Bank transfer,2,1
C03900,44.43,2926.18,Credit card,1,0
C03901,39.99,1452.85,Electronic check,3,0
C03902,75.04,5082.18,Credit card,0,0
C03903,88.02,3238.11,Credit card,2,0
C03904,44.6,54.08,Credit card,0,0
C03905,64.19,4035.17,Credit card,0,0
C03906,107.65,5925.36,Electronic check,2,0
C03907,67.41,3453.63,Electronic check,2,0
C03908,19.24,1344.86,Electronic check,3,0
C03909,19.48,240.17,Credit card,2,0
C03910,107.73,7025.48,Mailed check,3,1
C03911,87.75,1496.72,Credit card,3,0
C03912,90.0,6231.74,Bank transfer,3,0
C03913,51.58,701.59,Credit card,6,1
C03914,91.86,3679.68,Electronic check,7,1
C03915,83.84,4792.53,Electronic check,0,0
C03916,22.69,134.37,Electronic check,2,0
C03917,29.68,125.35,Bank transfer,0,0
C03918,53.32,3217.44,Mailed check,0,0
C03919,39.31,210.67,Electronic check,2,1
C03920,90.25,3982.53,Bank transfer,0,0
C03921,62.28,4159.0,Electronic check,0,0
C03922,75.31,3329.79,Credit card,0,0
C03923,24.03,830.0,Electronic check,0,0
C03924,62.7,1861.1,Electronic check,0,0
C03925,81.2,3743.44,Electronic check,7,1
C03926,84.67,3436.74,Credit card,0,0
C03927,74.34,2680.19,Mailed check,0,0
C03928,70.41,740.57,Bank transfer,1,0
C03929,75.8,3614.91,Credit card,1,0
C03930,35.74,1886.66,Bank transfer,1,0
C03931,74.64,3820.63,Mailed check,1,0
C03932,61.68,329.08,Mailed check,3,0
C03933,71.25,3577.03,Credit card,7,1
C03934,91.02,4756.42,Bank transfer,3,0
C03935,96.49,1355.63,Electronic check,2,0
C03936,77.46,4721.51,Bank transfer,0,0
C03937,45.22,1717.87,Electronic check,1,0
C03938,78.35,2635.15,Credit card,2,0
C03939,24.07,1250.77,Mailed check,3,1
C03940,86.81,3218.25,Bank transfer,2,0
C03941,84.76,3379.1,Bank transfer,3,0
C03942,83.59,1948.07,Electronic check,7,1
C03943,57.91,3818.92,Credit card,1,0
C03944,61.47,4221.65,Credit card,2,1
C03945,54.06,547.37,Bank transfer,4,1
C03946,58.98,3124.87,Electronic check,0,0
C03947,86.9,181.01,Mailed check,1,0
C03948,74.7,1996.14,Electronic check,2,0
C03949,70.52,4832.7,Mailed check,3,0
C03950,44.89,591.23,Credit card,2,1
C03951,98.04,2637.13,Bank transfer,1,0
C03952,56.15,897.97,Electronic check,1,0
C03953,68.84,3557.83,Electronic check,2,0
C03954,18.0,615.79,Electronic check,3,1
C03955,80.94,3454.44,Electronic check,3,0
C03956,60.63,4078.75,Bank transfer,3,0
C03957,69.78,2580.6,Credit card,0,0
C03958,86.26,4567.14,Electronic check,1,0
C03959,29.67,210.89,Electronic check,7,1
C03960,43.52,691.92,Bank transfer,2,0
C03961,81.52,5537.28,Electronic check,6,1
C03962,81.94,5079.6,Bank transfer,1,0
C03963,62.38,2921.58,Mailed check,2,1
C03964,28.91,786.64,Credit card,2,0
C03965,34.84,548.33,Electronic check,0,0
C03966,31.7,1984.06,Electronic check,3,0
C03967,45.65,2576.17,Electronic check,2,1
C03968,18.0,337.46,Mailed check,2,0
C03969,46.28,1901.94,Bank transfer,2,0
C03970,18.0,788.89,Mailed check,3,0
C03971,55.1,1859.7,Bank transfer,0,0
C03972,70.47,4620.63,Credit card,3,0
C03973,58.45,546.62,Credit card,1,0
C03974,75.09,1393.44,Electronic check,7,1
C03975,52.36,350.03,Mailed check,2,0
C03976,67.5,3339.78,Electronic check,1,0
C03977,24.96,1145.54,Mailed check,1,0
C03978,44.92,3211.98,Bank transfer,7,1
C03979,87.64,3393.63,Mailed check,1,0
C03980,47.48,511.66,Electronic check,0,0
C03981,86.71,2877.54,Electronic check,3,0
C03982,41.59,316.31,Bank transfer,1,0
C03983,57.73,2771.54,Electronic check,3,0
C03984,89.02,4248.26,Bank transfer,1,0
C03985,18.79,1139.86,Credit card,0,0
C03986,18.0,441.47,Electronic check,3,0
C03987,55.37,1261.37,Credit card,7,1
C03988,66.39,371.93,Electronic check,3,0
C03989,64.8,1958.33,Credit card,1,0
C03990,80.51,2730.27,Mailed check,7,1
C03991,43.3,2301.52,Electronic check,3,0
C03992,20.81,1135.17,Credit card,0,0
C03993,34.86,381.99,Mailed check,0,0
C03994,55.98,1181.12,Electronic check,3,0
C03995,52.3,1914.75,Mailed check,0,0
C03996,85.27,2088.68,Mailed check,1,1
C03997,79.44,158.31,Bank transfer,0,0
C03998,102.77,6284.24,Electronic check,7,1
C03999,66.75,3463.01,Bank transfer,3,1
C04000,27.38,999.84,Credit card,2,1
C04001,56.01,1302.83,Electronic check,2,0
C04002,31.85,1891.34,Electronic check,3,0
C04003,48.32,136.25,Credit card,1,0
C04004,84.49,2701.25,Mailed check,0,0
C04005,51.83,2979.47,Mailed check,2,0
C04006,26.62,1782.28,Bank transfer,3,0
C04007,84.6,1543.98,Mailed check,0,0
C04008,20.08,959.14,Credit card,3,0
C04009,68.33,968.38,Credit card,0,0
C04010,22.72,218.45,Credit card,2,0
C04011,87.9,2262.65,Mailed check,1,0
C04012,72.48,4538.18,Credit card,2,0
C04013,29.94,1430.55,Bank transfer,3,0
C04014,68.45,2387.93,Electronic check,2,0
C04015,60.45,1275.45,Electronic check,1,0
C04016,97.78,1055.71,Mailed check,7,1
C04017,65.57,1322.67,Credit card,0,0
C04018,45.23,494.0,Mailed check,3,0
C04019,70.28,983.69,Mailed check,2,0
C04020,64.04,3150.17,Credit card,1,0
C04021,93.19,931.84,Credit card,7,1
C04022,67.92,247.75,Electronic check,0,0
C04023,18.0,732.97,Electronic check,0,0
C04024,77.36,1635.17,Credit card,1,0
C04025,30.92,997.67,Electronic check,1,0
C04026,25.92,254.67,Mailed check,2,1
C04027,76.59,1151.98,Electronic check,6,1
C04028,116.47,3702.77,Mailed check,6,1
C04029,30.59,1514.33,Electronic check,7,1
C04030,18.0,517.39,Electronic check,1,0
C04031,118.0,4635.78,Bank transfer,1,1
C04032,29.43,1136.89,Bank transfer,3,0
C04033,64.73,1280.76,Electronic check,2,0
C04034,102.16,2021.74,Bank transfer,3,1
C04035,54.72,1699.07,Bank transfer,1,0
C04036,72.72,189.99,Bank transfer,7,1
C04037,33.48,1636.69,Electronic check,3,0
C04038,37.6,1653.96,Mailed check,1,0
C04039,85.06,1878.7,Mailed check,2,1
C04040,83.08,2262.5,Electronic check,4,1
C04041,60.15,1460.34,Bank transfer,1,1
C04042,68.05,3217.41,Electronic check,0,0
C04043,41.15,2229.41,Bank transfer,0,0
C04044,25.26,205.08,Credit card,0,0
C04045,76.02,2267.34,Electronic check,2,0
C04046,72.21,32.58,Electronic check,2,0
C04047,20.68,685.07,Credit card,0,0
C04048,45.12,787.73,Electronic check,3,0
C04049,47.11,1132.73,Mailed check,0,0
C04050,67.3,2175.7,Mailed check,1,0
C04051,62.62,1415.78,Mailed check,1,0
C04052,72.5,2014.69,Bank transfer,3,0
C04053,78.95,4405.23,Electronic check,1,0
C04054,70.54,4075.99,Electronic check,4,1
C04055,68.46,59.54,Mailed check,1,0
C04056,34.71,938.23,Electronic check,0,0
C04057,93.2,5700.82,Bank transfer,0,0
C04058,62.93,2376.53,Bank transfer,2,0
C04059,84.55,1228.94,Mailed check,3,0
C04060,77.33,3293.88,Credit card,0,0
C04061,54.98,597.88,Electronic check,2,0
C04062,43.84,117.96,Mailed check,1,0
C04063,93.14,4171.14,Electronic check,2,0
C04064,36.58,1368.72,Electronic check,1,0
C04065,44.78,2407.76,Electronic check,2,0
C04066,36.62,911.45,Bank transfer,7,1
C04067,79.57,4830.76,Bank transfer,3,0
C04068,81.35,2448.06,Credit card,0,0
C04069,68.97,3666.5,Electronic check,1,0
C04070,62.08,462.77,Bank transfer,6,1
C04071,48.17,320.39,Mailed check,5,1
C04072,65.6,3670.82,Credit card,1,0
C04073,18.0,1090.24,Electronic check,3,0
C04074,61.36,4158.5,Bank transfer,3,0
C04075,90.27,2153.13,Credit card,1,0
C04076,49.92,46.03,Mailed check,2,0
C04077,53.13,3707.36,Electronic check,2,0
C04078,82.13,3538.22,Credit card,2,0
C04079,90.51,1638.6,Bank transfer,4,1
C04080,66.23,3638.28,Bank transfer,3,1
C04081,54.89,3545.9,Mailed check,6,1
C04082,60.95,1287.18,Electronic check,7,1
C04083,102.07,5615.75,Credit card,6,1
C04084,62.2,3487.76,Electronic check,2,0
C04085,38.24,1361.81,Credit card,3,0
C04086,50.16,2274.16,Mailed check,1,1
C04087,73.24,1468.61,Mailed check,1,0
C04088,18.0,1185.84,Credit card,2,0
C04089,51.83,3649.11,Credit card,3,0
C04090,83.7,5851.61,Electronic check,2,0
C04091,43.62,2329.45,Credit card,1,0
C04092,59.36,225.85,Electronic check,3,0
C04093,68.94,1838.6,Electronic check,3,0
C04094,76.51,2447.78,Mailed check,0,0
C04095,58.51,3996.27,Electronic check,1,0
C04096,18.0,708.86,Mailed check,0,0
C04097,92.03,3609.74,Mailed check,1,0
C04098,18.0,246.28,Electronic check,2,0
C04099,60.5,3468.91,Electronic check,7,1
C04100,63.58,1562.0,Credit card,2,0
C04101,72.36,512.48,Mailed check,3,0
C04102,89.05,6350.72,Credit card,1,0
C04103,67.37,946.91,Credit card,2,0
C04104,29.1,86.57,Mailed check,2,0
C04105,87.48,481.69,Electronic check,0,0
C04106,36.93,1196.47,Electronic check,3,0
C04107,75.31,595.07,Mailed check,2,0
C04108,89.52,5388.96,Electronic check,6,1
C04109,75.99,2825.92,Electronic check,3,0
C04110,77.77,1769.83,Electronic check,2,0
C04111,85.5,57.15,Electronic check,1,0
C04112,68.23,2385.56,Credit card,0,0
C04113,35.32,379.09,Credit card,3,0
C04114,38.87,2712.82,Bank transfer,2,1
C04115,56.58,1182.61,Mailed check,6,1
C04116,57.21,1940.57,Mailed check,2,0
C04117,66.49,152.32,Mailed check,5,1
C04118,46.91,487.06,Mailed check,0,0
C04119,60.99,906.02,Electronic check,4,1
C04120,95.4,373.84,Mailed check,6,1
C04121,34.92,1831.82,Electronic check,1,0
C04122,18.0,1229.45,Mailed check,3,0
C04123,81.02,5690.04,Credit card,2,1
C04124,88.96,1700.18,Bank transfer,1,0
C04125,67.34,3837.91,Electronic check,1,0
C04126,73.71,2657.56,Bank transfer,3,0
C04127,99.76,361.14,Bank transfer,3,0
C04128,52.5,354.96,Credit card,2,0
C04129,66.14,2609.08,Electronic check,1,0
C04130,70.89,2218.29,Electronic check,2,0
C04131,57.51,52.44,Bank transfer,1,1
C04132,101.22,6759.38,Bank transfer,0,0
C04133,79.26,4134.91,Bank transfer,0,0
C04134,57.41,2027.93,Electronic check,3,0
C04135,53.73,3824.5,Electronic check,1,1
C04136,42.97,2965.77,Bank transfer,3,0
C04137,82.84,5793.63,Bank transfer,2,0
C04138,59.08,1143.74,Mailed check,0,0
C04139,49.97,3166.23,Mailed check,1,0
C04140,37.39,1361.56,Credit card,0,0
C04141,29.27,1553.16,Electronic check,0,0
C04142,83.74,5180.69,Electronic check,2,0
C04143,27.16,315.27,Electronic check,2,0
C04144,96.7,3095.7,Bank transfer,3,0
C04145,73.58,771.86,Credit card,0,0
C04146,65.7,1281.07,Mailed check,5,1
C04147,62.51,1864.57,Credit card,2,0
C04148,89.63,5454.84,Credit card,0,0
C04149,40.31,2508.9,Electronic check,1,0
C04150,83.27,2308.73,Mailed check,2,0
C04151,47.71,1146.31,Bank transfer,1,1
C04152,67.48,2598.49,Credit card,3,0
C04153,25.89,1657.93,Mailed check,2,0
C04154,55.96,3899.68,Bank transfer,2,0
C04155,35.63,608.23,Credit card,2,0
C04156,67.49,963.2,Bank transfer,2,0
C04157,97.31,4966.42,Bank transfer,2,0
C04158,44.58,999.84,Electronic check,2,0
C04159,50.84,781.5,Mailed check,0,0
C04160,64.14,169.74,Electronic check,2,0
C04161,33.88,979.54,Electronic check,2,0
C04162,54.58,1488.19,Electronic check,0,0
C04163,65.03,2611.89,Bank transfer,0,0
C04164,105.08,1618.82,Electronic check,2,0
C04165,66.99,3404.88,Electronic check,2,0
C04166,29.96,1461.73,Bank transfer,2,0
C04167,92.83,3049.27,Mailed check,4,1
C04168,87.32,1164.98,Mailed check,2,0
C04169,33.82,1230.53,Electronic check,1,0
C04170,78.97,3784.7,Electronic check,1,0
C04171,87.37,2331.59,Mailed check,2,1
C04172,25.49,478.74,Mailed check,2,0
C04173,18.0,626.75,Credit card,1,0
C04174,18.0,465.92,Electronic check,3,0
C04175,95.82,2781.73,Electronic check,1,1
C04176,73.11,1810.61,Electronic check,0,0
C04177,24.53,531.95,Electronic check,0,0
C04178,91.48,4685.15,Bank transfer,3,0
C04179,38.93,1272.02,Electronic check,1,0
C04180,18.0,643.67,Credit card,2,0
C04181,19.85,943.35,Mailed check,2,0
C04182,76.11,1985.81,Mailed check,1,0
C04183,87.7,711.14,Bank transfer,1,0
C04184,32.79,1955.86,Credit card,2,0
C04185,41.57,185.08,Electronic check,0,0
C04186,88.59,3655.8,Bank transfer,3,0
C04187,53.84,1033.86,Electronic check,1,0
C04188,56.67,879.0,Mailed check,1,0
C04189,73.04,228.26,Mailed check,3,1
C04190,20.02,1260.78,Bank transfer,3,0
C04191,83.18,2592.71,Mailed check,5,1
C04192,52.27,1318.96,Electronic check,3,0
C04193,45.15,2385.56,Credit card,3,0
C04194,63.14,194.46,Mailed check,0,0
C04195,18.0,744.14,Bank transfer,0,0
C04196,77.36,2810.53,Mailed check,4,1
C04197,18.0,729.79,Mailed check,3,0
C04198,18.0,142.68,Mailed check,3,0
C04199,79.49,5369.94,Electronic check,4,1
C04200,66.82,1163.59,Mailed check,2,0
C04201,18.0,855.79,Credit card,2,0
C04202,82.76,4446.17,Bank transfer,0,0
C04203,18.0,440.92,Bank transfer,3,0
C04204,73.97,731.0,Electronic check,0,0
C04205,50.01,1068.91,Mailed check,3,0
C04206,86.35,5009.69,Bank transfer,6,1
C04207,85.69,5544.69,Electronic check,4,1
C04208,108.65,7287.43,Electronic check,0,0
C04209,89.97,1539.35,Mailed check,5,1
C04210,47.81,2125.59,Bank transfer,0,0
C04211,63.74,710.31,Electronic check,0,0
C04212,65.39,3348.07,Mailed check,1,0
C04213,36.97,1079.64,Electronic check,2,0
C04214,28.91,1457.78,Mailed check,1,0
C04215,77.86,3811.9,Mailed check,2,0
C04216,26.38,1890.49,Bank transfer,1,0
C04217,104.79,3666.65,Electronic check,1,0
C04218,66.18,1649.08,Bank transfer,2,0
C04219,52.53,2007.8,Credit card,0,0
C04220,24.67,257.7,Electronic check,1,0
C04221,96.23,749.42,Mailed check,5,1
C04222,19.88,739.22,Electronic check,7,1
C04223,79.25,4676.31,Mailed check,5,1
C04224,44.13,1686.38,Bank transfer,0,0
C04225,89.16,4998.04,Mailed check,0,0
C04226,92.96,1216.38,Electronic check,3,0
C04227,80.67,2569.75,Electronic check,1,0
C04228,30.54,1370.47,Bank transfer,0,0
C04229,76.59,1893.67,Electronic check,1,0
C04230,64.74,124.71,Credit card,3,0
C04231,73.12,439.39,Electronic check,1,0
C04232,52.39,3470.77,Electronic check,0,0
C04233,23.34,985.01,Mailed check,3,0
C04234,42.79,811.42,Bank transfer,2,0
C04235,100.64,1933.02,Credit card,3,0
C04236,65.1,195.2,Electronic check,0,0
C04237,45.9,3124.39,Bank transfer,3,0
C04238,73.8,582.71,Electronic check,6,1
C04239,82.93,4478.03,Credit card,0,0
C04240,61.23,1101.54,Bank transfer,7,1
C04241,55.0,1328.18,Electronic check,0,0
C04242,62.45,1224.38,Electronic check,2,0
C04243,51.27,3021.94,Credit card,3,0
C04244,82.81,251.23,Credit card,0,0
C04245,59.68,1567.67,Mailed check,2,0
C04246,94.52,1903.73,Electronic check,6,1
C04247,55.7,1141.98,Bank transfer,0,0
C04248,59.98,840.19,Electronic check,3,0
C04249,74.93,4844.24,Credit card,3,0
C04250,18.0,484.51,Credit card,2,0
C04251,102.31,3036.98,Mailed check,1,0
C04252,77.43,2135.52,Bank transfer,1,0
C04253,94.83,6625.16,Electronic check,1,0
C04254,74.24,1860.57,Mailed check,2,1
C04255,21.57,517.88,Mailed check,0,0
C04256,46.55,1143.8,Bank transfer,0,0
C04257,67.58,1626.46,Bank transfer,6,1
C04258,52.75,394.01,Mailed check,2,0
C04259,53.67,2342.73,Mailed check,1,0
C04260,47.33,114.4,Electronic check,3,0
C04261,30.59,510.43,Electronic check,1,1
C04262,43.93,637.91,Credit card,5,1
C04263,47.37,975.79,Electronic check,0,0
C04264,35.32,1910.1,Electronic check,0,0
C04265,55.96,2397.25,Bank transfer,1,0
C04266,58.2,4111.61,Bank transfer,3,0
C04267,94.37,2371.08,Credit card,0,0
C04268,20.91,1390.1,Electronic check,3,0
C04269,75.49,283.52,Mailed check,1,0
C04270,51.07,1827.3,Electronic check,2,0
C04271,65.73,3716.92,Electronic check,3,0
C04272,83.15,3161.43,Electronic check,2,0
C04273,65.41,4373.42,Credit card,2,0
C04274,107.38,2489.31,Electronic check,1,1
C04275,54.14,162.01,Mailed check,4,1
C04276,73.95,4051.76,Electronic check,0,0
C04277,78.89,394.6,Credit card,1,0
C04278,83.63,4593.46,Electronic check,1,0
C04279,61.7,3254.33,Electronic check,0,0
C04280,45.62,2734.06,Electronic check,0,0
C04281,26.73,908.67,Credit card,2,0
C04282,85.79,5493.18,Bank transfer,1,0
C04283,81.27,1060.42,Credit card,2,0
C04284,18.0,578.77,Electronic check,1,0
C04285,75.99,686.61,Electronic check,1,1
C04286,31.83,1730.25,Mailed check,0,0
C04287,72.43,3631.98,Bank transfer,2,0
C04288,44.72,2571.41,Bank transfer,1,0
C04289,71.0,3911.17,Electronic check,2,0
C04290,72.65,1622.19,Credit card,1,0
C04291,60.55,304.19,Credit card,3,0
C04292,51.9,3408.2,Credit card,3,0
C04293,104.2,3651.34,Electronic check,3,0
C04294,60.94,377.85,Mailed check,0,0
C04295,74.93,4945.48,Electronic check,0,0
C04296,58.04,4132.83,Electronic check,1,0
C04297,76.99,2447.56,Mailed check,0,0
C04298,38.02,2110.48,Electronic check,3,0
C04299,18.59,83.83,Electronic check,1,1
C04300,71.68,512.96,Mailed check,2,0
C04301,56.52,1137.73,Mailed check,0,0
C04302,92.01,4254.87,Bank transfer,1,0
C04303,52.67,532.68,Electronic check,1,0
C04304,43.64,150.2,Credit card,7,1
C04305,48.1,2306.12,Bank transfer,0,0
C04306,22.68,1263.68,Electronic check,1,0
C04307,77.01,4084.54,Mailed check,2,0
C04308,60.79,3466.0,Credit card,0,0
C04309,94.33,5480.96,Credit card,1,0
C04310,51.48,2209.8,Electronic check,2,0
C04311,76.4,2811.42,Credit card,1,0
C04312,94.62,5766.62,Electronic check,0,0
C04313,18.0,442.93,Mailed check,3,0
C04314,85.78,608.1,Bank transfer,4,1
C04315,31.12,1662.36,Credit card,2,0
C04316,44.05,904.13,Electronic check,2,0
C04317,86.57,6066.3,Electronic check,0,0
C04318,26.91,831.36,Bank transfer,2,0
C04319,49.41,3008.81,Credit card,0,0
C04320,32.55,103.72,Bank transfer,1,0
C04321,26.38,1215.07,Credit card,0,0
C04322,89.31,2844.98,Electronic check,4,1
C04323,44.8,1457.14,Electronic check,7,1
C04324,40.82,744.15,Credit card,0,0
C04325,67.4,4654.33,Mailed check,2,0
C04326,18.81,533.55,Bank transfer,3,1
C04327,43.29,2635.94,Electronic check,2,0
C04328,51.43,1622.46,Mailed check,2,0
C04329,41.1,163.85,Credit card,5,1
C04330,76.87,4836.48,Bank transfer,3,0
C04331,60.86,846.1,Credit card,1,1
C04332,71.66,1448.28,Mailed check,0,0
C04333,65.51,4034.55,Electronic check,7,1
C04334,62.49,3962.83,Credit card,0,0
C04335,61.56,4066.89,Electronic check,3,1
C04336,65.3,2028.67,Credit card,0,0
C04337,39.16,2126.63,Electronic check,1,0
C04338,68.59,1645.67,Credit card,5,1
C04339,24.97,1358.65,Electronic check,4,1
C04340,76.93,2785.84,Electronic check,0,0
C04341,58.2,186.79,Electronic check,0,0
C04342,87.52,2598.18,Electronic check,2,0
C04343,87.96,2953.22,Credit card,3,0
C04344,49.68,945.53,Mailed check,2,0
C04345,79.46,2149.14,Electronic check,0,0
C04346,51.3,1881.11,Electronic check,4,1
C04347,24.9,84.82,Electronic check,3,0
C04348,91.03,983.32,Credit card,4,1
C04349,30.66,1691.31,Mailed check,2,0
C04350,76.17,1883.6,Credit card,2,0
C04351,18.0,786.91,Electronic check,3,0
C04352,83.52,3442.94,Credit card,3,0
C04353,63.53,2556.74,Electronic check,2,0
C04354,18.0,561.29,Electronic check,1,0
C04355,32.75,1120.05,Bank transfer,4,1
C04356,29.46,1749.37,Electronic check,2,0
C04357,18.0,1242.19,Bank transfer,1,0
C04358,75.72,1486.04,Credit card,3,1
C04359,87.98,4237.43,Bank transfer,2,1
C04360,18.0,1242.16,Bank transfer,0,0
C04361,84.87,105.44,Mailed check,0,0
C04362,21.93,1239.73,Mailed check,1,0
C04363,41.96,1525.66,Electronic check,3,0
C04364,75.57,5224.53,Mailed check,2,0
C04365,83.14,3484.33,Mailed check,2,0
C04366,83.77,5018.66,Electronic check,1,1
C04367,22.0,278.09,Bank transfer,2,0
C04368,49.8,535.46,Mailed check,2,1
C04369,75.27,4971.75,Mailed check,0,0
C04370,56.61,2161.32,Electronic check,0,0
C04371,20.2,796.74,Credit card,3,0
C04372,86.46,1133.15,Electronic check,3,0
C04373,76.93,1308.62,Bank transfer,1,0
